"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","2","6","1"
1602,"1111602","Caminha","0","0","3"
1603,"1111603","Melgaço","0","0","0"
1604,"1111604","Monção","0","0","0"
1605,"1111605","Paredes de Coura","1","0","0"
1606,"1111606","Ponte da Barca","3","6","5"
1607,"1111607","Ponte de Lima","11","6","5"
1608,"1111608","Valença","0","1","1"
1609,"1111609","Viana do Castelo","1","1","3"
1610,"1111610","Vila Nova de Cerveira","0","0","0"
301,"1120301","Amares","2","4","5"
302,"1120302","Barcelos","1","5","4"
303,"1120303","Braga","10","12","17"
306,"1120306","Esposende","0","0","0"
310,"1120310","Terras de Bouro","2","1","0"
313,"1120313","Vila Verde","5","10","6"
307,"1130307","Fafe","1","5","2"
308,"1130308","Guimarães","11","23","21"
309,"1130309","Póvoa de Lanhoso","1","24","8"
1314,"1131314","Santo Tirso","4","11","8"
1318,"1131318","Trofa","0","1","0"
311,"1130311","Vieira do Minho","2","1","3"
312,"1130312","Vila Nova de Famalicão","3","12","4"
314,"1130314","Vizela","0","3","1"
107,"1140107","Espinho","0","0","0"
1304,"1141304","Gondomar","2","1","6"
1306,"1141306","Maia","0","0","1"
1308,"1141308","Matosinhos","0","0","0"
1312,"1141312","Porto","0","0","0"
1313,"1141313","Póvoa de Varzim","0","0","0"
1315,"1141315","Valongo","0","0","1"
1316,"1141316","Vila do Conde","0","0","0"
1317,"1141317","Vila Nova de Gaia","1","1","2"
1301,"1151301","Amarante","1","8","13"
1302,"1151302","Baião","4","13","18"
304,"1150304","Cabeceiras de Basto","0","5","3"
106,"1150106","Castelo de Paiva","0","0","2"
305,"1150305","Celorico de Basto","2","6","10"
1804,"1151804","Cinfães","1","0","3"
1303,"1151303","Felgueiras","0","4","6"
1305,"1151305","Lousada","2","1","2"
1307,"1151307","Marco de Canaveses","0","5","3"
1705,"1151705","Mondim de Basto","0","1","4"
1309,"1151309","Paços de Ferreira","0","2","0"
1310,"1151310","Paredes","0","1","1"
1311,"1151311","Penafiel","1","2","1"
1813,"1151813","Resende","2","9","27"
1709,"1151709","Ribeira de Pena","0","0","4"
104,"1160104","Arouca","1","2","2"
113,"1160113","Oliveira de Azeméis","0","3","0"
109,"1160109","Santa Maria da Feira","0","1","1"
116,"1160116","São João da Madeira","0","0","0"
119,"1160119","Vale de Cambra","0","0","0"
1701,"1171701","Alijó","5","20","13"
1801,"1171801","Armamar","6","4","6"
403,"1170403","Carrazeda de Ansiães","12","6","18"
404,"1170404","Freixo de Espada à Cinta","1","3","3"
1805,"1171805","Lamego","12","14","7"
1704,"1171704","Mesão Frio","0","0","1"
1807,"1171807","Moimenta da Beira","12","15","12"
1812,"1171812","Penedono","6","12","12"
1708,"1171708","Peso da Régua","0","2","1"
1710,"1171710","Sabrosa","1","17","5"
1711,"1171711","Santa Marta de Penaguião","3","3","4"
1815,"1171815","São João da Pesqueira","45","26","28"
1818,"1171818","Sernancelhe","9","10","20"
1819,"1171819","Tabuaço","3","4","4"
1820,"1171820","Tarouca","3","4","3"
409,"1170409","Torre de Moncorvo","5","17","12"
410,"1170410","Vila Flor","9","49","35"
914,"1170914","Vila Nova de Foz Côa","0","9","1"
1714,"1171714","Vila Real","6","22","12"
401,"1180401","Alfândega da Fé","45","69","77"
1702,"1181702","Boticas","0","1","8"
402,"1180402","Bragança","182","227","138"
1703,"1181703","Chaves","18","29","49"
405,"1180405","Macedo de Cavaleiros","93","131","98"
406,"1180406","Miranda do Douro","1","15","19"
407,"1180407","Mirandela","21","49","42"
408,"1180408","Mogadouro","8","16","42"
1706,"1181706","Montalegre","0","1","1"
1707,"1181707","Murça","3","13","20"
1712,"1181712","Valpaços","45","106","112"
1713,"1181713","Vila Pouca de Aguiar","2","9","4"
411,"1180411","Vimioso","12","29","44"
412,"1180412","Vinhais","79","178","156"
101,"1610101","Águeda","2","11","2"
102,"1610102","Albergaria-a-Velha","0","1","0"
103,"1610103","Anadia","4","14","6"
105,"1610105","Aveiro","0","0","1"
108,"1610108","Estarreja","0","0","0"
110,"1610110","Ílhavo","0","0","0"
111,"1610111","Mealhada","3","7","4"
112,"1610112","Murtosa","0","0","0"
114,"1610114","Oliveira do Bairro","2","7","5"
115,"1610115","Ovar","0","0","0"
117,"1610117","Sever do Vouga","0","0","0"
118,"1610118","Vagos","0","2","0"
602,"1620602","Cantanhede","6","26","19"
603,"1620603","Coimbra","21","22","15"
604,"1620604","Condeixa-a-Nova","23","6","9"
605,"1620605","Figueira da Foz","1","3","1"
608,"1620608","Mira","0","2","0"
610,"1620610","Montemor-o-Velho","1","1","1"
613,"1620613","Penacova","0","0","0"
615,"1620615","Soure","12","13","6"
1004,"1631004","Batalha","5","8","1"
