"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",475026,451267,465492,422741,256505,394291,384757,370532,356231,346774,299255,323015,294488,332473,213754,234653,232746,225119,220904,214231,205173,190948,183321
1602,"1111602","Caminha",33369,28602,28602,23835,19068,23835,23835,19068,19068,19068,19068,19068,14301,19068,14301,19068,19068,19068,19068,14301,14301,14301,14301
1603,"1111603","Melgaço",66738,61971,61971,57204,33369,52437,47670,47670,42903,42903,33369,38136,33369,33369,28602,32892,32892,31939,30986,28602,23835,26695,23835
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,128709,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,42903,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,133476,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",448098,433797,452865,424263,238350,390894,367059,343224,319389,295554,238350,247884,209748,224049,200214,204981,195447,185913,204981,166845,157311,176379,133476
1608,"1111608","Valença",42903,42903,42903,38136,28602,33369,33369,33369,33369,33369,28602,28602,23835,28602,23835,23358,23358,22882,22405,21452,20498,19068,18591
1609,"1111609","Viana do Castelo",38136,33369,38136,33369,14301,28602,28602,23835,23835,19068,19068,19068,14301,14301,14301,14301,14301,14301,14301,9534,9534,9534,9534
1610,"1111610","Vila Nova de Cerveira",57204,52437,52437,47670,23835,38136,38136,38136,33369,33369,28602,28602,23835,28602,19068,23835,23835,23835,23835,19068,19068,19068,14301
301,"1120301","Amares",42903,42903,42903,38136,23835,38136,33369,33369,33369,28602,23835,23835,23835,23835,19068,23835,23835,23835,23835,19068,19068,19068,14301
302,"1120302","Barcelos",63542,63542,68081,63542,54465,63542,59003,59003,59003,54465,49926,54465,49926,59003,45387,59003,54465,54465,59003,45387,45387,49926,36309
303,"1120303","Braga",33369,33369,33369,28602,23835,28602,28602,28602,23835,23835,19068,23835,19068,23835,19068,19068,18591,18115,17638,17161,16684,15254,14301
306,"1120306","Esposende",8012,8012,8012,8012,4006,8012,8012,8012,8012,8012,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006
310,"1120310","Terras de Bouro",133476,128709,133476,123942,85806,114408,109641,104874,100107,90573,76272,81039,71505,81039,71505,80086,76272,71505,75795,61971,61971,65308,52437
313,"1120313","Vila Verde",381360,357525,367059,328923,228816,300321,286020,271719,262185,247884,209748,224049,200214,224049,190680,221189,209748,200214,208318,176379,166845,179716,147777
307,"1130307","Fafe",457632,443331,462399,429030,271719,400428,381360,362292,343224,324156,271719,290787,257418,281253,228816,263615,261708,252651,248361,224049,209748,214515,181146
308,"1130308","Guimarães",114408,104874,109641,100107,66738,90573,85806,85806,81039,76272,61971,66738,61971,66738,57204,66738,61971,61971,66738,52437,52437,57204,42903
