"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",7738,7542,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,"1111602","Caminha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,"1111608","Valença",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",24736,21749,22368,22351,6885,12114,18816,9995,17310,12760,12964,11568,6720,7971,11256,10620,11487,9372,9831,5594,6224,5904,7006
1610,"1111610","Vila Nova de Cerveira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,"1120301","Amares",86436,65902,47352,36610,20466,20167,36565,29760,51559,45011,41625,37017,29584,51922,84600,88038,94518,76310,86500,60676,54533,42313,45392
302,"1120302","Barcelos",159709,147640,157716,149723,104185,95807,149031,104173,163145,137951,112949,93232,66847,116716,140842,162728,167999,129781,145055,111643,111801,91519,101199
303,"1120303","Braga",173922,153200,172536,154752,100891,103378,155160,99824,162360,137808,109296,90308,62483,105900,123144,139548,142156,113178,143028,96623,97526,77962,83248
306,"1120306","Esposende",267676,252692,232746,255020,113343,165377,219790,126496,227218,198474,179897,149838,100563,164666,166320,200429,200193,155732,174229,132653,134953,142423,132552
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"1120313","Vila Verde",59824,51207,41395,35744,23558,22938,40238,28598,50415,46157,40359,38279,26974,37894,37546,46444,44362,32321,39528,27428,30883,33908,28111
307,"1130307","Fafe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"1130308","Guimarães",199582,175588,181211,177546,101300,110090,155160,98978,162660,141212,128734,122235,91108,123383,120111,143226,138271,115443,137791,97672,93995,91961,88038
