"Muni_ID","ID","Muni","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,"1111602","Caminha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,"1111608","Valença",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,"1111610","Vila Nova de Cerveira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,"1120301","Amares",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,"1120302","Barcelos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"1120303","Braga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,"1120306","Esposende",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"1120313","Vila Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,"1130307","Fafe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"1130308","Guimarães",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,"1130309","Póvoa de Lanhoso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,"1131314","Santo Tirso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,"1131318","Trofa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"1130312","Vila Nova de Famalicão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"1130314","Vizela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"1140107","Espinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,"1141306","Maia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,"1141308","Matosinhos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,"1141312","Porto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,"1141315","Valongo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,"1141317","Vila Nova de Gaia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,"1151301","Amarante",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,"1151302","Baião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"1150304","Cabeceiras de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"1150106","Castelo de Paiva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"1150305","Celorico de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,"1151804","Cinfães",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,"1151303","Felgueiras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,"1151305","Lousada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,"1151307","Marco de Canaveses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,"1151705","Mondim de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,"1151309","Paços de Ferreira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,"1151310","Paredes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,"1151311","Penafiel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,"1151813","Resende",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,"1151709","Ribeira de Pena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"1160104","Arouca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,"1160113","Oliveira de Azeméis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"1160109","Santa Maria da Feira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,"1171701","Alijó",10.1,10.2,8.8,7.4,3.9,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,"1171801","Armamar",6.2,6.9,5.7,5.2,3.2,1.9,1.7,0.6,0.2,0.6,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,"1170403","Carrazeda de Ansiães",25.8,27.5,23.1,22.1,14.4,10.5,8,4.1,2.6,1.9,1.4,1.4,1.2,1.7,2.4,2.6,2.9,3.9,6.4,5.1,3.5,5.8,9,8.3,6.4,5.3,4.5,3.6,4.6,3.9,6.5
404,"1170404","Freixo de Espada à Cinta",15.4,16.2,13.4,12.4,7.6,5.3,3.8,1.7,0.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,"1171805","Lamego",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",64.8,77.6,64.9,57.8,38.4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,"1171812","Penedono",48.2,52.3,43.6,43.6,29.5,22.8,18,10.4,7.2,5.5,4.8,5.4,5.6,5.6,6.1,5,4.6,5.3,7.6,4.9,2.3,3.6,5.4,5.1,3.8,3.1,2.8,2.2,2.8,2.6,4.1
1708,"1171708","Peso da Régua",0,0,0,0,0,0,0.3,0.4,0.5,0.6,0.9,1.3,1.7,1.6,1.5,1.2,1,0.9,1,0.5,0.1,0,0,0,0,0,0,0,0,0,0
1710,"1171710","Sabrosa",0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,0.5,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",20.4,21.6,18,17.6,11.6,8.9,6.8,3.9,2.7,1.8,1.5,1.5,1.4,1.3,1.4,1,1,1,1.4,0.9,0.2,0.4,0.5,0.5,0.4,0.2,0.2,0.2,0.2,0.2,0.3
1818,"1171818","Sernancelhe",165.5,178.9,149.5,143.9,93.8,70,52.9,28.1,17.5,11.8,7.5,5,1.5,1.7,2.6,1.9,1.6,2.8,5.1,3,0.5,2,4.7,4.4,3.3,2.5,2.3,1.9,2.4,2.4,3.8
1819,"1171819","Tabuaço",4.7,4.9,3.9,3.9,2,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
1820,"1171820","Tarouca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,"1170409","Torre de Moncorvo",19.1,19.7,16.3,15.8,10.1,7.5,5.4,2.9,1.7,1.2,1.2,1.9,2.7,2.5,2.2,1.3,0.8,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0
410,"1170410","Vila Flor",48.6,51.5,42.9,42.4,28.4,22.2,17.9,10.5,7.6,5.7,5.4,6.4,7.3,6.8,6.5,4.9,3.9,3.9,4.7,1.9,0,0,0,0,0,0,0,0,0,0,0
914,"1170914","Vila Nova de Foz Côa",8.2,8.2,6.9,6,3.3,2,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,"1171714","Vila Real",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,"1180401","Alfândega da Fé",45.2,48.7,40.7,40.2,27.1,20.4,14.4,7.6,4.7,3.8,3,4.9,6.7,6,5.8,3.8,2.6,2.6,3,0.2,0,0,0,0,0,0,0,0,0,0,0
1702,"1181702","Boticas",6.5,7.9,7.2,6.3,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,"1180402","Bragança",692.6,735.9,617.2,649.1,464.1,396.6,357.9,236.7,197.8,159,172.8,196.2,209.3,197,197.1,162.7,146.9,144,176.7,110.4,58.8,64.8,64.2,59.1,45.5,36.7,32.1,25.7,32.8,28.1,46.5
1703,"1181703","Chaves",932.6,992.7,831.6,831.9,562.9,451.4,365.7,220.7,166,115.7,106.9,111.7,107.9,101,102.1,79.9,66.1,66,82.6,40.8,7.4,6.5,4.8,4.9,3.1,0,1.5,1.9,1.7,4.4,5.4
405,"1180405","Macedo de Cavaleiros",300.3,319.8,268.1,272.8,188.6,154.6,132.1,82.8,65.1,50.4,51.6,57,58.8,54.9,54.8,44.5,38.8,38.3,46.4,26.3,9.9,10.7,9.9,8.7,6.8,4.4,4.1,3.6,4.4,4.3,6.6
406,"1180406","Miranda do Douro",274.1,299.7,251.5,258.4,184.2,149.2,117.6,71,54.6,42.9,42.2,53.6,61.8,57.3,58.2,44.3,39.4,39.3,49.3,28.5,8.1,8.2,7,6.5,4.8,2.5,2.9,2.7,3.2,3.9,5.1
407,"1180407","Mirandela",84.7,89.9,75.1,77.5,54.4,44.4,37.3,23.4,18.5,15,15.9,19.3,21.8,20.4,20.1,15.9,13.4,13.3,16.3,8.4,1.6,1.6,1.3,0.8,0.7,0,0,0.1,0,0.2,0
408,"1180408","Mogadouro",387.3,430.3,359.6,365.5,261.4,208,123.5,65.3,43.1,16.4,5.1,29.9,53.4,48.7,55.4,34.9,23.3,30.4,47.6,13.2,0,0,0,0,0,0,0,0,0,0,0
1706,"1181706","Montalegre",73.9,79.5,67.8,69,49.5,36.5,22.8,9.9,5.9,5.5,3.7,10.8,16,14,16.1,12.9,12.2,14.6,20.4,11.5,0.1,4.4,10.2,9.1,7,4.2,4.5,3.9,5.1,5.2,7.8
1707,"1181707","Murça",10,10.3,8.7,10.3,8.1,7.4,6.4,4.6,4.2,3.2,3.7,5.3,6.6,6.5,6.7,5.7,5.2,5.6,7.5,4.8,2.5,3.4,4.7,4.3,3.3,2.7,2.4,1.9,2.4,2.1,3.5
1712,"1181712","Valpaços",1275.8,1342.2,1125.9,1133.7,766,624.4,528.5,329.5,255.6,182.7,179.3,184,176.2,168.7,172,143.5,131.9,133.5,170.8,111.3,63.8,77,88.7,82.1,63,51.8,45.3,36,46,39.5,65.8
1713,"1181713","Vila Pouca de Aguiar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"1180411","Vimioso",393.4,416,348.9,364.5,257.6,217.2,191.6,125.1,103.1,80.3,85.6,98.2,105.3,100.5,101.3,83.9,76.1,76.6,96.3,59.8,30.7,37.5,42.6,39.1,30.4,24.2,21.3,17.1,22.3,19.2,31.9
412,"1180412","Vinhais",320.4,337.2,283,297.8,211.2,180.1,161.5,106.9,89.7,69.4,75.5,86.6,93.2,88.4,89.4,74.7,68.2,68.2,85.6,55.1,30.7,36.3,39.9,36.7,28.3,23.1,20.2,16.1,20.7,17.5,29.1
101,"1610101","Águeda",0,0,0,0,0,0,0,0,0,0,0,0,4.3,2.3,0.6,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0.9,2.8
102,"1610102","Albergaria-a-Velha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"1610103","Anadia",0,0,0,0,0,0,0,0,0,0,0,0,7.5,1.9,0,0,0,0,6.4,2.7,0,0,0,0,0,0,0,0,0,0,0
105,"1610105","Aveiro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
108,"1610108","Estarreja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,"1610110","Ílhavo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,"1610111","Mealhada",85.3,93.1,78.7,62.5,20.4,0,0,0,0,0,0,0,7.7,4.5,1.9,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0
112,"1610112","Murtosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,"1610114","Oliveira do Bairro",0,0,0,0,0,0,0,0,0,0,0,0,11.6,6.8,2.9,0,0,0.3,13.2,0,0,0,0,0,0,0,0,0,0,1.1,2
