"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,"1111602","Caminha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",9298,9248,7338,8664,7990,7491,10807,9565,13759,13125,9410,9552,6952,8754,8730,9288,10824,8838,9314,9558,0,9696,0
1608,"1111608","Valença",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,"1111610","Vila Nova de Cerveira",0,0,0,0,0,0,0,0,0,0,5596,6551,5653,7439,8620,9390,10336,8466,9016,9536,9048,9324,9832
301,"1120301","Amares",13439,14294,11925,14413,14469,11873,16147,15457,18901,17224,19004,19740,15527,20436,14622,21300,25776,15600,23836,16590,15225,16881,17109
302,"1120302","Barcelos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"1120303","Braga",16344,15588,13269,15468,9994,12396,15897,13533,17193,15615,11120,11242,8452,10826,10278,10882,12204,10554,11682,11316,10588,11506,12080
306,"1120306","Esposende",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"1120313","Vila Verde",21484,21296,17224,15120,9586,11847,15435,13140,16971,15075,10758,10878,8416,10418,9954,10762,12414,10250,11438,11260,10410,11400,11584
307,"1130307","Fafe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"1130308","Guimarães",32586,26820,26310,26930,15213,21405,21132,17660,23184,20740,16674,22328,13128,16743,15396,16986,18780,17319,18306,17037,15864,17085,11978
309,"1130309","Póvoa de Lanhoso",13765,15261,11727,9914,0,7242,9612,8160,10622,9374,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,"1131314","Santo Tirso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,"1131318","Trofa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"1130312","Vila Nova de Famalicão",15347,16148,15116,19987,20356,16884,21288,19184,23120,21324,16782,16905,13203,21860,15609,22628,18735,16425,23464,16866,15936,17220,12408
314,"1130314","Vizela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,0,0,0,0,0,0,0,0
107,"1140107","Espinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",9712,10488,7368,9770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,"1141306","Maia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,"1141308","Matosinhos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,"1141312","Porto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,"1141315","Valongo",10450,11404,8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,"1141317","Vila Nova de Gaia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,"1151301","Amarante",19213,22359,18925,27011,26635,25337,28298,27931,32573,32224,34132,33032,27567,36338,27815,35322,38922,36156,35316,30050,27350,29520,25500
1302,"1151302","Baião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"1150304","Cabeceiras de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"1150106","Castelo de Paiva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"1150305","Celorico de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,"1151804","Cinfães",24474,24270,18314,16678,13749,19675,22115,23066,28304,31078,29474,26261,12498,27417,14877,15168,18183,16554,16509,15588,10908,14436,11746
1303,"1151303","Felgueiras",0,0,0,0,0,4635,8093,10149,21608,23912,29025,32813,28584,40251,30310,45554,49672,46623,45993,39484,37008,44681,36078
1305,"1151305","Lousada",10412,9892,8560,10408,0,8468,9984,9444,10834,10340,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,"1151307","Marco de Canaveses",38030,42248,32000,41848,18788,31563,33824,26094,32100,27520,23524,27340,17248,20376,15006,15573,16842,16029,16314,15942,14493,15027,11030
1705,"1151705","Mondim de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,"1151309","Paços de Ferreira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,"1151310","Paredes",11092,11386,8810,11256,0,9380,10718,9978,11708,11510,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,"1151311","Penafiel",27825,28890,22455,28470,10460,19480,21600,20540,23864,24320,19566,18588,14298,17829,10970,17544,19401,18057,18963,11880,10850,16662,12314
1813,"1151813","Resende",147444,149631,114838,150619,94899,122944,132680,120787,145962,142440,150227,135379,106551,149630,79020,133803,153398,153975,146766,140407,116108,132531,115083
1709,"1151709","Ribeira de Pena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"1160104","Arouca",0,0,0,0,0,0,0,0,6168,7992,10771,10238,9442,13889,14856,14868,16923,16305,16419,15297,9328,13800,10668
113,"1160113","Oliveira de Azeméis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"1160109","Santa Maria da Feira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,"1171701","Alijó",26532,26332,21668,24320,0,16230,17901,19914,19212,13848,14388,12388,0,0,0,0,0,0,0,0,0,0,0
1801,"1171801","Armamar",25336,17821,18352,18042,17075,11623,18141,17696,17770,20067,22109,17984,10884,21456,21632,21484,25840,24768,26336,18371,16941,17709,15970
403,"1170403","Carrazeda de Ansiães",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,"1170404","Freixo de Espada à Cinta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,"1171805","Lamego",150816,151239,121521,155769,78625,114047,121224,114503,123114,125770,121624,112341,69042,132444,99040,121332,134660,129024,120236,100907,85740,102748,88849
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",0,0,0,0,0,0,8808,12950,16311,19272,13688,11010,9860,17040,11332,16806,18720,12412,12946,11074,10720,10676,12706
1812,"1171812","Penedono",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,"1171708","Peso da Régua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,"1171710","Sabrosa",19893,19671,15843,16678,10244,14766,15744,17997,16875,18780,18888,16365,9000,17802,10804,15960,18489,11980,11818,11846,10390,11204,13006
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,"1171818","Sernancelhe",0,0,0,0,0,6922,15176,25495,33820,43380,54997,60619,38613,86223,50193,77773,86577,73899,71336,65347,47466,57316,42142
1819,"1171819","Tabuaço",0,0,0,0,0,0,0,0,7307,10171,13156,10976,8934,24124,10886,22195,25564,12026,12188,11632,10504,11288,8216
1820,"1171820","Tarouca",14921,23722,20469,29925,27885,33520,44308,49648,67323,74706,72189,71742,41079,81829,59688,78817,84626,78224,76943,63490,51833,60917,51747
409,"1170409","Torre de Moncorvo",53536,45520,48572,43665,50611,39003,43402,46619,52355,55282,65358,51480,40571,64750,60273,68688,72995,72931,66296,56630,48553,57306,50865
410,"1170410","Vila Flor",234886,208986,206252,217309,53690,176679,182772,175855,156115,158968,152029,114909,66531,84729,70574,65303,70994,70764,65326,53871,47650,55753,50647
914,"1170914","Vila Nova de Foz Côa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,"1171714","Vila Real",39973,36270,33899,33672,9916,25930,25937,31225,23227,23479,23659,21986,8922,24840,10428,22243,24429,11668,10848,11706,10060,11102,8090
401,"1180401","Alfândega da Fé",26824,24260,26745,23720,17421,21632,24436,24536,18888,20511,24024,19155,15780,17451,20187,17793,21102,21177,21804,20967,11942,18144,14266
1702,"1181702","Boticas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,"1180402","Bragança",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,"1181703","Chaves",11218,12239,12161,16241,10814,20488,23928,22032,26224,24648,19899,19266,9846,19434,12200,18888,20829,19440,19947,13436,12576,13580,13364
405,"1180405","Macedo de Cavaleiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"1180407","Mirandela",579743,478482,482552,498557,116307,427525,438363,397732,390570,395324,383349,288054,156059,206519,160306,175693,200383,177809,178776,157130,126814,151504,134181
408,"1180408","Mogadouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,"1181706","Montalegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,"1181707","Murça",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,"1181712","Valpaços",328281,286855,261248,258468,45117,191261,201854,188784,181048,164710,152592,124000,63209,88193,56583,68448,64188,54643,56360,48895,45389,54489,38799
1713,"1181713","Vila Pouca de Aguiar",19363,21818,19220,23043,16860,21084,22916,26876,25452,25492,19782,18411,15861,26084,17835,25064,26940,19218,18891,19215,19245,19218,13186
411,"1180411","Vimioso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"1180412","Vinhais",11962,11788,9748,11172,0,9614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"1610101","Águeda",0,0,0,0,0,11520,12269,15058,15754,18516,19842,0,0,0,0,0,0,0,0,0,0,0,0
102,"1610102","Albergaria-a-Velha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"1610103","Anadia",20397,20499,16005,19620,0,17742,19149,13372,13446,14010,15972,12510,11118,11962,0,0,0,0,0,0,0,0,0
105,"1610105","Aveiro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"1610108","Estarreja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,"1610110","Ílhavo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,"1610111","Mealhada",26352,29188,22352,26448,13782,27700,18897,19320,22326,21777,23673,12426,11832,13332,12230,12520,13392,13996,14596,12072,14242,13502,0
112,"1610112","Murtosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,"1610114","Oliveira do Bairro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,"1610115","Ovar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"1610117","Sever do Vouga",20949,26748,21033,31628,27290,28329,31182,30535,37836,41369,49739,38278,35467,52519,39004,48555,48337,51488,56181,43056,32146,35840,32814
118,"1610118","Vagos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,"1620602","Cantanhede",38605,41108,31109,38427,31345,38426,30206,31589,33809,32655,15290,11854,11430,12530,12128,12018,13354,13472,14312,8684,9562,13386,10857
603,"1620603","Coimbra",13424,13922,11326,12618,13260,12340,12786,12792,14654,14596,15646,12994,11350,12168,12372,12626,12644,13434,14446,12810,10149,12918,9026
604,"1620604","Condeixa-a-Nova",15060,13870,11302,12900,0,12042,13612,14166,13970,14520,0,0,0,0,0,0,0,0,0,0,0,0,0
605,"1620605","Figueira da Foz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,"1620608","Mira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,"1620610","Montemor-o-Velho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,"1620613","Penacova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,"1620615","Soure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,"1631004","Batalha",16580,13858,11862,12794,0,12154,15004,14704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,"1631009","Leiria",124454,111312,84579,106713,80480,103375,108157,98593,99237,96578,103160,89267,68877,78781,64340,78335,74668,80332,85714,69986,61808,63389,63224
