"Muni_ID","ID","Muni","X2009"
1601,"1111601","Arcos de Valdevez",0.3238
1602,"1111602","Caminha",0.1278
1603,"1111603","Melgaço",0.3838
1604,"1111604","Monção",0.1083
1605,"1111605","Paredes de Coura",0.3523
1606,"1111606","Ponte da Barca",0.3318
1607,"1111607","Ponte de Lima",0.0403
1608,"1111608","Valença",0.1005
1609,"1111609","Viana do Castelo",0.0082
1610,"1111610","Vila Nova de Cerveira",0.0229
301,"1120301","Amares",0.0851
302,"1120302","Barcelos",0.0032
303,"1120303","Braga",0.0393
306,"1120306","Esposende",0
310,"1120310","Terras de Bouro",0.202
313,"1120313","Vila Verde",0.0334
307,"1130307","Fafe",0.155
308,"1130308","Guimarães",0.0262
309,"1130309","Póvoa de Lanhoso",0.0978
1314,"1131314","Santo Tirso",0.0228
1318,"1131318","Trofa",0.0077
311,"1130311","Vieira do Minho",0.6535
312,"1130312","Vila Nova de Famalicão",0.0099
314,"1130314","Vizela",0.0341
107,"1140107","Espinho",0
1304,"1141304","Gondomar",0.0225
1306,"1141306","Maia",0.0193
1308,"1141308","Matosinhos",0.0198
1312,"1141312","Porto",0
1313,"1141313","Póvoa de Varzim",0.0036
1315,"1141315","Valongo",0.002
1316,"1141316","Vila do Conde",0.0019
1317,"1141317","Vila Nova de Gaia",0.0424
1301,"1151301","Amarante",0.0408
1302,"1151302","Baião",0.2034
304,"1150304","Cabeceiras de Basto",0.5152
106,"1150106","Castelo de Paiva",0.0385
305,"1150305","Celorico de Basto",0.0484
1804,"1151804","Cinfães",0.4246
1303,"1151303","Felgueiras",0.013
1305,"1151305","Lousada",0.0131
1307,"1151307","Marco de Canaveses",0.1084
1705,"1151705","Mondim de Basto",0.282
1309,"1151309","Paços de Ferreira",0.0082
1310,"1151310","Paredes",0.0062
1311,"1151311","Penafiel",0.0142
1813,"1151813","Resende",0.2576
1709,"1151709","Ribeira de Pena",0.5093
104,"1160104","Arouca",0.1156
113,"1160113","Oliveira de Azeméis",0.0073
109,"1160109","Santa Maria da Feira",0.0157
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",0.2496
1701,"1171701","Alijó",0.0306
1801,"1171801","Armamar",0.0084
403,"1170403","Carrazeda de Ansiães",0.0167
404,"1170404","Freixo de Espada à Cinta",0
1805,"1171805","Lamego",0.2184
1704,"1171704","Mesão Frio",0
1807,"1171807","Moimenta da Beira",0.1538
1812,"1171812","Penedono",0.4912
1708,"1171708","Peso da Régua",0.2145
1710,"1171710","Sabrosa",0.103
1711,"1171711","Santa Marta de Penaguião",0
1815,"1171815","São João da Pesqueira",0.0885
1818,"1171818","Sernancelhe",0.2654
1819,"1171819","Tabuaço",0.02
1820,"1171820","Tarouca",0.1359
409,"1170409","Torre de Moncorvo",0
410,"1170410","Vila Flor",0.0612
914,"1170914","Vila Nova de Foz Côa",0.0072
1714,"1171714","Vila Real",0.3418
401,"1180401","Alfândega da Fé",0.0512
1702,"1181702","Boticas",0.7837
402,"1180402","Bragança",0.661
1703,"1181703","Chaves",0.2947
405,"1180405","Macedo de Cavaleiros",0.4704
406,"1180406","Miranda do Douro",0.371
407,"1180407","Mirandela",0.083
408,"1180408","Mogadouro",0.0104
1706,"1181706","Montalegre",0.8072
1707,"1181707","Murça",0.116
1712,"1181712","Valpaços",0.1588
1713,"1181713","Vila Pouca de Aguiar",0.6042
411,"1180411","Vimioso",0.1944
412,"1180412","Vinhais",0.8912
101,"1610101","Águeda",0.0197
102,"1610102","Albergaria-a-Velha",0.0068
103,"1610103","Anadia",0.0283
105,"1610105","Aveiro",0.0051
108,"1610108","Estarreja",0.0511
110,"1610110","Ílhavo",0.0071
111,"1610111","Mealhada",0.0095
112,"1610112","Murtosa",0.0116
114,"1610114","Oliveira do Bairro",0.0102
115,"1610115","Ovar",0.01
117,"1610117","Sever do Vouga",0.0958
118,"1610118","Vagos",0.0024
602,"1620602","Cantanhede",0.0138
603,"1620603","Coimbra",0.0256
604,"1620604","Condeixa-a-Nova",0.0757
605,"1620605","Figueira da Foz",0.0054
608,"1620608","Mira",0.0013
610,"1620610","Montemor-o-Velho",0.0373
613,"1620613","Penacova",0.0177
615,"1620615","Soure",0.0078
1004,"1631004","Batalha",0.004
1009,"1631009","Leiria",0.0353
1010,"1631010","Marinha Grande",0.0733
1015,"1631015","Pombal",0.0629
1016,"1631016","Porto de Mós",0.0291
1002,"1641002","Alvaiázere",0.1744
1003,"1641003","Ansião",0.1644
601,"1640601","Arganil",0.1837
1007,"1641007","Castanheira de Pêra",0.5
1008,"1641008","Figueiró dos Vinhos",0.1107
606,"1640606","Góis",0.0243
607,"1640607","Lousã",0.0498
609,"1640609","Miranda do Corvo",0.0629
611,"1640611","Oliveira do Hospital",0.1885
612,"1640612","Pampilhosa da Serra",0
1013,"1641013","Pedrógão Grande",0.0723
614,"1640614","Penela",0.25
616,"1640616","Tábua",0.066
617,"1640617","Vila Nova de Poiares",0.0211
901,"1650901","Aguiar da Beira",0.0997
1802,"1651802","Carregal do Sal",0.0537
1803,"1651803","Castro Daire",0.3788
1806,"1651806","Mangualde",0.1498
1808,"1651808","Mortágua",0.0899
1809,"1651809","Nelas",0.1024
1810,"1651810","Oliveira de Frades",0.0425
1811,"1651811","Penalva do Castelo",0.0475
1814,"1651814","Santa Comba Dão",0.213
1816,"1651816","São Pedro do Sul",0.1366
1817,"1651817","Sátão",0.1939
1821,"1651821","Tondela",0.1253
1822,"1651822","Vila Nova de Paiva",0.4782
1823,"1651823","Viseu",0.0919
1824,"1651824","Vouzela",0.2437
1413,"1661413","Mação",0.0476
506,"1660506","Oleiros",0
508,"1660508","Proença-a-Nova",0.0264
509,"1660509","Sertã",0.0515
510,"1660510","Vila de Rei",0
905,"1670905","Fornos de Algodres",0.0114
906,"1670906","Gouveia",0.2373
912,"1670912","Seia",0.2044
902,"1680902","Almeida",0.1686
903,"1680903","Celorico da Beira",0.342
904,"1680904","Figueira de Castelo Rodrigo",0.0738
907,"1680907","Guarda",0.52
908,"1680908","Manteigas",0.0301
909,"1680909","Mêda",0.0894
910,"1680910","Pinhel",0.1716
911,"1680911","Sabugal",0.6571
913,"1680913","Trancoso",0.1187
502,"1690502","Castelo Branco",0.0253
505,"1690505","Idanha-a-Nova",0.13
507,"1690507","Penamacor",0.2729
511,"1690511","Vila Velha de Ródão",0.0721
501,"16A0501","Belmonte",0.1817
503,"16A0503","Covilhã",0.1148
504,"16A0504","Fundão",0.1381
1001,"16B1001","Alcobaça",0.0054
