"Muni_ID","ID","Muni","X2009"
1601,"1111601","Arcos de Valdevez",5
1602,"1111602","Caminha",0.7
1603,"1111603","Melgaço",5.4
1604,"1111604","Monção",0
1605,"1111605","Paredes de Coura",1.9
1606,"1111606","Ponte da Barca",1.1
1607,"1111607","Ponte de Lima",48.4
1608,"1111608","Valença",0
1609,"1111609","Viana do Castelo",26.4
1610,"1111610","Vila Nova de Cerveira",5
301,"1120301","Amares",80.6
302,"1120302","Barcelos",357.6
303,"1120303","Braga",420.2
306,"1120306","Esposende",32.4
310,"1120310","Terras de Bouro",5.7
313,"1120313","Vila Verde",209.9
307,"1130307","Fafe",19.2
308,"1130308","Guimarães",225
309,"1130309","Póvoa de Lanhoso",42.1
1314,"1131314","Santo Tirso",119.2
1318,"1131318","Trofa",117.8
311,"1130311","Vieira do Minho",46.1
312,"1130312","Vila Nova de Famalicão",401.4
314,"1130314","Vizela",20.6
107,"1140107","Espinho",4.8
1304,"1141304","Gondomar",66.3
1306,"1141306","Maia",168
1308,"1141308","Matosinhos",57.8
1312,"1141312","Porto",4.4
1313,"1141313","Póvoa de Varzim",54
1315,"1141315","Valongo",94.6
1316,"1141316","Vila do Conde",112.6
1317,"1141317","Vila Nova de Gaia",158.4
1301,"1151301","Amarante",10.3
1302,"1151302","Baião",8
304,"1150304","Cabeceiras de Basto",26.9
106,"1150106","Castelo de Paiva",62.3
305,"1150305","Celorico de Basto",18.6
1804,"1151804","Cinfães",25.7
1303,"1151303","Felgueiras",45.3
1305,"1151305","Lousada",66.5
1307,"1151307","Marco de Canaveses",40.4
1705,"1151705","Mondim de Basto",7
1309,"1151309","Paços de Ferreira",73.5
1310,"1151310","Paredes",131.8
1311,"1151311","Penafiel",75.2
1813,"1151813","Resende",28.9
1709,"1151709","Ribeira de Pena",31.6
104,"1160104","Arouca",95.6
113,"1160113","Oliveira de Azeméis",98
109,"1160109","Santa Maria da Feira",133
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",26.3
1701,"1171701","Alijó",0.7
1801,"1171801","Armamar",0
403,"1170403","Carrazeda de Ansiães",11.9
404,"1170404","Freixo de Espada à Cinta",0
1805,"1171805","Lamego",5.3
1704,"1171704","Mesão Frio",0
1807,"1171807","Moimenta da Beira",30.2
1812,"1171812","Penedono",9.2
1708,"1171708","Peso da Régua",3.9
1710,"1171710","Sabrosa",6.9
1711,"1171711","Santa Marta de Penaguião",0
1815,"1171815","São João da Pesqueira",5.2
1818,"1171818","Sernancelhe",65.9
1819,"1171819","Tabuaço",3.4
1820,"1171820","Tarouca",1.7
409,"1170409","Torre de Moncorvo",0.8
410,"1170410","Vila Flor",0.4
914,"1170914","Vila Nova de Foz Côa",0
1714,"1171714","Vila Real",59.9
401,"1180401","Alfândega da Fé",0.9
1702,"1181702","Boticas",0
402,"1180402","Bragança",1
1703,"1181703","Chaves",51.7
405,"1180405","Macedo de Cavaleiros",0.8
406,"1180406","Miranda do Douro",0
407,"1180407","Mirandela",1.5
408,"1180408","Mogadouro",0
1706,"1181706","Montalegre",8.1
1707,"1181707","Murça",1
1712,"1181712","Valpaços",12
1713,"1181713","Vila Pouca de Aguiar",65.8
411,"1180411","Vimioso",0
412,"1180412","Vinhais",2.5
101,"1610101","Águeda",202.4
102,"1610102","Albergaria-a-Velha",223.7
103,"1610103","Anadia",241
105,"1610105","Aveiro",267.9
108,"1610108","Estarreja",141
110,"1610110","Ílhavo",81.8
111,"1610111","Mealhada",121.9
112,"1610112","Murtosa",156.2
114,"1610114","Oliveira do Bairro",221.1
115,"1610115","Ovar",90.1
117,"1610117","Sever do Vouga",40.6
118,"1610118","Vagos",347.6
602,"1620602","Cantanhede",442.7
603,"1620603","Coimbra",128.3
604,"1620604","Condeixa-a-Nova",41.7
605,"1620605","Figueira da Foz",281.2
608,"1620608","Mira",62.5
610,"1620610","Montemor-o-Velho",490.6
613,"1620613","Penacova",14.3
615,"1620615","Soure",312.1
1004,"1631004","Batalha",16.2
1009,"1631009","Leiria",206.7
1010,"1631010","Marinha Grande",11.3
1015,"1631015","Pombal",342.7
1016,"1631016","Porto de Mós",0.5
1002,"1641002","Alvaiázere",11.9
1003,"1641003","Ansião",10.4
601,"1640601","Arganil",72.2
1007,"1641007","Castanheira de Pêra",0.6
1008,"1641008","Figueiró dos Vinhos",16
606,"1640606","Góis",2.7
607,"1640607","Lousã",27.3
609,"1640609","Miranda do Corvo",22.5
611,"1640611","Oliveira do Hospital",62.4
612,"1640612","Pampilhosa da Serra",1.4
1013,"1641013","Pedrógão Grande",13.1
614,"1640614","Penela",9.2
616,"1640616","Tábua",131.6
617,"1640617","Vila Nova de Poiares",7.8
901,"1650901","Aguiar da Beira",288.9
1802,"1651802","Carregal do Sal",94.3
1803,"1651803","Castro Daire",58.3
1806,"1651806","Mangualde",317.4
1808,"1651808","Mortágua",22.3
1809,"1651809","Nelas",54.9
1810,"1651810","Oliveira de Frades",111.2
1811,"1651811","Penalva do Castelo",87.4
1814,"1651814","Santa Comba Dão",45.9
1816,"1651816","São Pedro do Sul",112.7
1817,"1651817","Sátão",69
1821,"1651821","Tondela",191.6
1822,"1651822","Vila Nova de Paiva",1.6
1823,"1651823","Viseu",220
1824,"1651824","Vouzela",176.4
1413,"1661413","Mação",4
506,"1660506","Oleiros",24.8
508,"1660508","Proença-a-Nova",14.2
509,"1660509","Sertã",71
510,"1660510","Vila de Rei",2
905,"1670905","Fornos de Algodres",329.5
906,"1670906","Gouveia",33
912,"1670912","Seia",84.4
902,"1680902","Almeida",3.8
903,"1680903","Celorico da Beira",47.5
904,"1680904","Figueira de Castelo Rodrigo",0
907,"1680907","Guarda",45.9
908,"1680908","Manteigas",0
909,"1680909","Mêda",5.1
910,"1680910","Pinhel",48.2
911,"1680911","Sabugal",6.6
913,"1680913","Trancoso",111.8
502,"1690502","Castelo Branco",18.7
505,"1690505","Idanha-a-Nova",60.9
507,"1690507","Penamacor",83.6
511,"1690511","Vila Velha de Ródão",17.7
501,"16A0501","Belmonte",59
503,"16A0503","Covilhã",67.3
504,"16A0504","Fundão",295.8
1001,"16B1001","Alcobaça",15.5
1101,"16B1101","Alenquer",0.5
1102,"16B1102","Arruda dos Vinhos",0.1
1005,"16B1005","Bombarral",1
1104,"16B1104","Cadaval",0
1006,"16B1006","Caldas da Rainha",1.3
1108,"16B1108","Lourinhã",23.8
1011,"16B1011","Nazaré",9.8
1012,"16B1012","Óbidos",1.9
1014,"16B1014","Peniche",3.2
1112,"16B1112","Sobral de Monte Agraço",0.7
1113,"16B1113","Torres Vedras",8.7
1401,"16C1401","Abrantes",138
1402,"16C1402","Alcanena",4.9
1408,"16C1408","Constância",32.9
1410,"16C1410","Entroncamento",42.4
1411,"16C1411","Ferreira do Zêzere",10.6
1421,"16C1421","Ourém",46.1
1417,"16C1417","Sardoal",0.1
1418,"16C1418","Tomar",177
1419,"16C1419","Torres Novas",323.3
1420,"16C1420","Vila Nova da Barquinha",11.7
1115,"1711115","Amadora",0
1105,"1711105","Cascais",1
1106,"1711106","Lisboa",0
1107,"1711107","Loures",2.4
1109,"1711109","Mafra",11.5
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",7
1114,"1711114","Vila Franca de Xira",8.5
1502,"1721502","Alcochete",29.6
1503,"1721503","Almada",2.9
1504,"1721504","Barreiro",4.2
1506,"1721506","Moita",5.9
1507,"1721507","Montijo",19.1
1508,"1721508","Palmela",86.9
1510,"1721510","Seixal",0
1511,"1721511","Sesimbra",1.6
1512,"1721512","Setúbal",0.4
1501,"1811501","Alcácer do Sal",1.1
1505,"1811505","Grândola",6.6
211,"1810211","Odemira",41.2
1509,"1811509","Santiago do Cacém",54.6
1513,"1811513","Sines",3.1
1201,"1821201","Alter do Chão",0
1202,"1821202","Arronches",0
1203,"1821203","Avis",27.6
1204,"1821204","Campo Maior",3.2
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",10.5
1207,"1821207","Elvas",82.3
1208,"1821208","Fronteira",0
1209,"1821209","Gavião",19.6
1210,"1821210","Marvão",3
1211,"1821211","Monforte",0
707,"1820707","Mora",0
1212,"1821212","Nisa",0
1213,"1821213","Ponte de Sor",61.1
1214,"1821214","Portalegre",0
701,"1830701","Alandroal",11.9
702,"1830702","Arraiolos",0
703,"1830703","Borba",0
704,"1830704","Estremoz",1
705,"1830705","Évora",0.5
706,"1830706","Montemor-o-Novo",1
708,"1830708","Mourão",0
709,"1830709","Portel",2
710,"1830710","Redondo",7.8
711,"1830711","Reguengos de Monsaraz",0
1215,"1831215","Sousel",0
712,"1830712","Vendas Novas",0.9
713,"1830713","Viana do Alentejo",0
714,"1830714","Vila Viçosa",0
201,"1840201","Aljustrel",0
202,"1840202","Almodôvar",1.8
203,"1840203","Alvito",0
204,"1840204","Barrancos",0
205,"1840205","Beja",2
206,"1840206","Castro Verde",0
207,"1840207","Cuba",0
208,"1840208","Ferreira do Alentejo",5
209,"1840209","Mértola",0
