"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","108","31","48"
1602,"1111602","Caminha","0","0","0"
1603,"1111603","Melgaço","84","59","18"
1604,"1111604","Monção","79","47","4"
1605,"1111605","Paredes de Coura","17","8","9"
1606,"1111606","Ponte da Barca","21","15","17"
1607,"1111607","Ponte de Lima","30","17","18"
1608,"1111608","Valença","8","6","7"
1609,"1111609","Viana do Castelo","12","0","11"
1610,"1111610","Vila Nova de Cerveira","0","0","0"
301,"1120301","Amares","21","20","0"
302,"1120302","Barcelos","17","12","8"
303,"1120303","Braga","0","9","7"
306,"1120306","Esposende","3","0","0"
310,"1120310","Terras de Bouro","12","9","0"
313,"1120313","Vila Verde","49","32","34"
307,"1130307","Fafe","8","5","7"
308,"1130308","Guimarães","38","16","17"
309,"1130309","Póvoa de Lanhoso","18","18","0"
1314,"1131314","Santo Tirso","3","4","3"
1318,"1131318","Trofa","0","0","0"
311,"1130311","Vieira do Minho","3","31","23"
312,"1130312","Vila Nova de Famalicão","19","15","8"
314,"1130314","Vizela","0","0","0"
107,"1140107","Espinho","0","0","0"
1304,"1141304","Gondomar","0","0","4"
1306,"1141306","Maia","3","0","0"
1308,"1141308","Matosinhos","8","15","0"
1312,"1141312","Porto","0","0","0"
1313,"1141313","Póvoa de Varzim","17","18","8"
1315,"1141315","Valongo","6","0","0"
1316,"1141316","Vila do Conde","0","0","5"
1317,"1141317","Vila Nova de Gaia","11","10","3"
1301,"1151301","Amarante","35","50","37"
1302,"1151302","Baião","39","35","19"
304,"1150304","Cabeceiras de Basto","7","12","22"
106,"1150106","Castelo de Paiva","13","17","9"
305,"1150305","Celorico de Basto","5","16","13"
1804,"1151804","Cinfães","15","10","8"
1303,"1151303","Felgueiras","19","18","3"
1305,"1151305","Lousada","14","39","16"
1307,"1151307","Marco de Canaveses","13","20","7"
1705,"1151705","Mondim de Basto","14","18","33"
1309,"1151309","Paços de Ferreira","4","5","5"
1310,"1151310","Paredes","6","11","10"
1311,"1151311","Penafiel","25","39","18"
1813,"1151813","Resende","36","16","4"
