"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","4","6","0"
1602,"1111602","Caminha","0","0","1"
1603,"1111603","Melgaço","0","0","0"
1604,"1111604","Monção","3","1","2"
1605,"1111605","Paredes de Coura","2","0","0"
1606,"1111606","Ponte da Barca","4","16","1"
1607,"1111607","Ponte de Lima","5","26","19"
1608,"1111608","Valença","3","2","1"
1609,"1111609","Viana do Castelo","4","9","5"
1610,"1111610","Vila Nova de Cerveira","2","0","0"
301,"1120301","Amares","13","10","6"
302,"1120302","Barcelos","5","13","7"
303,"1120303","Braga","17","9","2"
306,"1120306","Esposende","1","0","0"
310,"1120310","Terras de Bouro","2","1","1"
313,"1120313","Vila Verde","34","50","10"
307,"1130307","Fafe","27","3","0"
308,"1130308","Guimarães","10","3","2"
309,"1130309","Póvoa de Lanhoso","4","4","1"
1314,"1131314","Santo Tirso","5","1","0"
1318,"1131318","Trofa","0","0","0"
311,"1130311","Vieira do Minho","3","0","0"
312,"1130312","Vila Nova de Famalicão","2","0","11"
314,"1130314","Vizela","0","0","1"
107,"1140107","Espinho","0","0","0"
1304,"1141304","Gondomar","13","6","1"
1306,"1141306","Maia","13","11","0"
1308,"1141308","Matosinhos","3","0","0"
1312,"1141312","Porto","0","0","0"
1313,"1141313","Póvoa de Varzim","0","0","0"
1315,"1141315","Valongo","3","0","0"
1316,"1141316","Vila do Conde","2","0","0"
1317,"1141317","Vila Nova de Gaia","36","25","4"
1301,"1151301","Amarante","9","3","2"
1302,"1151302","Baião","2","1","0"
304,"1150304","Cabeceiras de Basto","4","3","1"
106,"1150106","Castelo de Paiva","3","3","2"
305,"1150305","Celorico de Basto","3","1","1"
1804,"1151804","Cinfães","0","1","0"
1303,"1151303","Felgueiras","3","1","1"
1305,"1151305","Lousada","0","3","1"
1307,"1151307","Marco de Canaveses","16","9","1"
1705,"1151705","Mondim de Basto","0","0","0"
1309,"1151309","Paços de Ferreira","3","1","0"
1310,"1151310","Paredes","2","9","2"
1311,"1151311","Penafiel","8","8","1"
1813,"1151813","Resende","5","0","0"
1709,"1151709","Ribeira de Pena","0","0","0"
104,"1160104","Arouca","0","2","0"
113,"1160113","Oliveira de Azeméis","2","7","1"
109,"1160109","Santa Maria da Feira","6","22","2"
116,"1160116","São João da Madeira","0","0","0"
119,"1160119","Vale de Cambra","0","0","0"
1701,"1171701","Alijó","0","0","0"
1801,"1171801","Armamar","0","0","0"
403,"1170403","Carrazeda de Ansiães","0","0","1"
404,"1170404","Freixo de Espada à Cinta","3","0","0"
1805,"1171805","Lamego","2","0","0"
1704,"1171704","Mesão Frio","0","0","0"
1807,"1171807","Moimenta da Beira","1","0","1"
1812,"1171812","Penedono","0","0","0"
1708,"1171708","Peso da Régua","0","2","0"
1710,"1171710","Sabrosa","1","1","1"
1711,"1171711","Santa Marta de Penaguião","0","0","0"
1815,"1171815","São João da Pesqueira","0","1","0"
1818,"1171818","Sernancelhe","1","0","0"
1819,"1171819","Tabuaço","0","0","0"
1820,"1171820","Tarouca","1","0","0"
409,"1170409","Torre de Moncorvo","2","1","1"
410,"1170410","Vila Flor","0","0","0"
914,"1170914","Vila Nova de Foz Côa","0","0","2"
1714,"1171714","Vila Real","11","6","3"
401,"1180401","Alfândega da Fé","0","1","2"
1702,"1181702","Boticas","0","0","0"
402,"1180402","Bragança","9","4","6"
1703,"1181703","Chaves","2","3","4"
405,"1180405","Macedo de Cavaleiros","16","6","7"
406,"1180406","Miranda do Douro","5","11","42"
407,"1180407","Mirandela","5","5","15"
408,"1180408","Mogadouro","25","76","82"
1706,"1181706","Montalegre","0","0","0"
1707,"1181707","Murça","0","0","0"
1712,"1181712","Valpaços","2","3","3"
1713,"1181713","Vila Pouca de Aguiar","1","0","0"
411,"1180411","Vimioso","4","9","19"
412,"1180412","Vinhais","0","0","2"
101,"1610101","Águeda","7","21","3"
102,"1610102","Albergaria-a-Velha","7","6","2"
103,"1610103","Anadia","16","51","12"
105,"1610105","Aveiro","36","7","4"
108,"1610108","Estarreja","1","5","4"
110,"1610110","Ílhavo","7","35","0"
111,"1610111","Mealhada","5","11","1"
112,"1610112","Murtosa","0","0","0"
114,"1610114","Oliveira do Bairro","3","9","2"
115,"1610115","Ovar","0","0","0"
117,"1610117","Sever do Vouga","0","2","0"
118,"1610118","Vagos","4","2","6"
602,"1620602","Cantanhede","18","49","20"
603,"1620603","Coimbra","40","55","25"
604,"1620604","Condeixa-a-Nova","22","56","15"
605,"1620605","Figueira da Foz","24","14","15"
608,"1620608","Mira","2","1","1"
610,"1620610","Montemor-o-Velho","28","23","14"
613,"1620613","Penacova","5","19","8"
615,"1620615","Soure","64","88","19"
1004,"1631004","Batalha","5","14","7"
1009,"1631009","Leiria","23","57","27"
1010,"1631010","Marinha Grande","0","2","1"
1015,"1631015","Pombal","97","101","71"
1016,"1631016","Porto de Mós","33","61","9"
1002,"1641002","Alvaiázere","24","135","11"
1003,"1641003","Ansião","50","180","40"
601,"1640601","Arganil","10","4","0"
1007,"1641007","Castanheira de Pêra","0","0","0"
1008,"1641008","Figueiró dos Vinhos","4","4","0"
