"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",12317925,11389910,10330202,9436328,8033354,7599117,7267308,6188274,5962389,5772719,5307423,4982194,4620108,4523984,3778553,3408737,3494553,3521103,3499707,3489399,3328074,3179631,3133249
1602,"1111602","Caminha",2979055,2697494,2382939,2105106,1713755,1667879,1644549,1448161,1446872,1459250,1402928,1383602,1357190,1415307,1275745,1145846,1174974,1183993,1176907,1173042,1118790,1069049,1053588
1603,"1111603","Melgaço",3022026,2669052,2283085,1928177,1470659,1396024,1340715,1147087,1111380,1082115,1000762,947524,886417,878042,740874,670105,686992,692145,688280,685565,654505,625240,616084
1604,"1111604","Monção",10563592,9257154,7831539,6512862,4845672,4674315,4568022,3983089,3939927,3927043,3729918,3632644,3512823,3609453,3208116,2875709,2947859,2970406,2952369,2943994,2807424,2682449,2643153
1605,"1111605","Paredes de Coura",4244539,4007703,3726281,3508127,3100165,2934329,2807790,2392742,2307569,2235924,2057068,1933105,1795614,1761472,1483269,1329674,1363173,1373480,1365105,1361240,1297971,1240637,1222460
1606,"1111606","Ponte da Barca",6498228,5804655,5038793,4346371,3420610,3243960,3111761,2658613,2571646,2500002,2309824,2180340,2035901,2009489,1701930,1528503,1567155,1578750,1569731,1565222,1492427,1426075,1405322
1607,"1111607","Ponte de Lima",23251054,21654354,19811070,18292364,15784746,15223248,14869912,12961655,12813818,12767666,12121593,11798218,11403238,11706420,10360951,9321241,9556090,9627642,9569756,9541780,9099273,8694631,8567040
1608,"1111608","Valença",4847605,4622779,4348350,4148648,3724120,3601722,3527639,3084430,3059950,3059950,2915649,2850585,2767483,2855739,2543302,2286266,2343600,2361637,2347465,2340379,2232153,2132302,2101380
1609,"1111609","Viana do Castelo",13494090,12764678,11895106,11228411,9952445,9579087,9335950,8118191,8005135,7954290,7528799,7303468,7033229,7192483,6341363,5700481,5843860,5888126,5852374,5835210,5564970,5317185,5239882
1610,"1111610","Vila Nova de Cerveira",3295670,2901789,2470913,2074455,1566091,1502269,1458694,1263502,1240680,1227013,1155323,1114969,1066884,1083127,948397,852090,873486,880066,874775,872198,831843,794710,783115
301,"1120301","Amares",6501183,6104178,5638565,5267786,4611493,4438896,4327404,3763737,3712064,3689194,3492440,3388310,3264028,3338570,2951640,2647398,2713796,2733950,2717938,2709793,2584222,2469371,2433067
302,"1120302","Barcelos",16478547,14685885,12710230,10918350,8540405,8307487,8188176,7206446,7198669,7253654,6968466,6869907,6732052,7016458,6324056,5678864,5820997,5865354,5829557,5813221,5543862,5296542,5219379
303,"1120303","Braga",15433618,15016830,14443367,14130937,13050823,12501057,12119606,10479374,10269875,10135609,9521747,9159853,8741638,8845996,7702568,6930742,7105408,7159795,7115899,7095055,6766567,6465134,6371267
306,"1120306","Esposende",5131976,4738613,4289300,3909833,3318755,3181407,3088324,2673151,2623044,2591755,2438441,2349637,2246430,2278501,1990554,1789202,1834249,1848006,1837101,1832040,1747008,1669248,1644446
310,"1120310","Terras de Bouro",4131570,3810897,3447569,3138629,2660588,2551166,2475380,2143112,2103033,2077771,1955328,1884696,1801824,1827086,1594576,1435275,1471488,1482578,1473421,1468911,1400857,1338737,1319273
313,"1120313","Vila Verde",18788243,17468615,15949563,14690902,12637907,12146711,11822129,10263690,10103791,10020737,9465351,9161568,8800176,8974154,7888828,7091133,7269897,7324653,7280618,7259176,6923229,6614661,6518308
307,"1130307","Fafe",12749845,12131047,11380785,10826820,9685760,9209513,8858425,7591055,7366920,7191238,6673624,6332843,5947336,5911629,5042789,4535482,4649551,4684476,4656638,4642972,4427855,4230270,4168795
308,"1130308","Guimarães",18307918,17311585,16122591,15208944,13471974,12872048,12447203,10732459,10483985,10309547,9648515,9241891,8775175,8832553,7673147,6875270,7049064,7102164,7059141,7038205,6713118,6413478,6319150
309,"1130309","Póvoa de Lanhoso",9723589,9047873,8268949,7625488,6569467,6223349,5961990,5086711,4911397,4766913,4394476,4138408,3854088,3791002,3186241,2872379,2944621,2966938,2949130,2940618,2804002,2679258,2640560
1314,"1131314","Santo Tirso",6627756,6196105,5693273,5285042,4591300,4439088,4347061,3798398,3765913,3765268,3586784,3504465,3400659,3506535,3115008,2805800,2876337,2897826,2881262,2872196,2739402,2616961,2578908
1318,"1131318","Trofa",691790,819658,942050,1087495,1170960,1175516,1196220,1087495,1122648,1170177,1164058,1188537,1209242,1307938,1225254,1101298,1128767,1138015,1131114,1126559,1075255,1027081,1012494
311,"1130311","Vieira do Minho",6957978,6295425,5557732,4904612,3986130,3788178,3642269,3119690,3025822,2951832,2737868,2595179,2435327,2418025,2064732,1852194,1898806,1913393,1902165,1896091,1808159,1728095,1702787
312,"1130312","Vila Nova de Famalicão",11102955,10579713,9943512,9476680,8498435,8161490,7937370,6884768,6771261,6709651,6330427,6118913,5870222,5977104,5246766,4714552,4833357,4869752,4840765,4825948,4603254,4398407,4333120
314,"1130314","Vizela",773586,916734,1053948,1215687,1311212,1282683,1272100,1126880,1132816,1149473,1112937,1105069,1092416,1148184,1047368,938039,961920,968501,963208,959849,915446,875046,862392
107,"1140107","Espinho",214055,206693,196478,190405,174115,171400,170756,151753,153823,157182,153179,153179,152397,161324,148394,132749,136246,136891,136246,136246,129390,123961,122028
1304,"1141304","Gondomar",3997899,3743765,3447115,3208350,2795285,2719960,2680941,2360133,2358845,2376928,2284165,2252508,2208841,2302387,2078346,1863738,1910902,1925627,1913617,1908188,1820071,1738673,1713090
1306,"1141306","Maia",2551373,2276128,1970561,1694536,1326899,1334444,1360993,1241131,1284336,1341209,1337435,1369322,1395870,1514167,1412527,1277573,1309460,1319997,1311668,1307895,1247250,1191162,1173724
1308,"1141308","Matosinhos",1564601,1380828,1179754,993773,756028,738083,730536,645092,648083,655491,632346,627009,617254,648083,585782,527255,540783,544555,541565,540000,514509,492010,484463
1312,"1141312","Porto",0,0,0,0,0,4417,8052,11043,15460,19878,23650,27285,32485,39755,40537,36120,37546,37546,37546,37546,35337,33911,33129
1313,"1141313","Póvoa de Varzim",1849812,1639308,1407041,1195755,919041,901186,898058,798995,806817,821679,799777,798213,793520,837967,764717,688336,706190,711665,706972,705408,672692,641542,632938
1315,"1141315","Valongo",1750853,1607200,1444911,1306181,1096267,1147388,1215074,1147388,1228924,1326243,1364157,1438698,1509099,1682385,1629976,1456690,1493317,1504314,1495387,1491246,1422134,1358590,1338666
1316,"1141316","Vila do Conde",3381821,2933804,2446815,1993322,1432946,1431381,1450154,1313545,1350951,1402577,1390061,1414955,1433728,1546088,1441550,1295554,1327624,1338575,1330752,1326842,1264404,1209006,1191015
1317,"1141317","Vila Nova de Gaia",4253991,4014311,3728478,3507201,3095246,2994524,2936457,2569871,2550684,2553536,2435835,2382552,2315925,2393963,2130171,1918880,1967101,1982009,1969953,1964247,1873511,1790549,1763585
1301,"1151301","Amarante",13481941,13105636,12592992,12308440,11355577,10986221,10769724,9423025,9355246,9361044,8929707,8737044,8491422,8771325,7839077,7030928,7207348,7262381,7218437,7197685,6863392,6558363,6462607
1302,"1151302","Baião",8242349,7838852,7351023,6989693,6249032,5975618,5782203,4989459,4878127,4802794,4498630,4314965,4102050,4135800,3583304,3224974,3306306,3331056,3310806,3301806,3148141,3008142,2964476
304,"1150304","Cabeceiras de Basto",8430981,7828933,7137525,6561658,5631437,5388252,5218690,4505748,4409808,4345205,4075194,3912856,3724981,3760825,3266449,2938415,3012682,3035505,3017329,3008173,2868519,2741383,2700890
106,"1150106","Castelo de Paiva",3589434,3412787,3199192,3040766,2717337,2667458,2654022,2358752,2380976,2424782,2356820,2351389,2333812,2464584,2251632,2022530,2073698,2089204,2077057,2070982,1974584,1886974,1859458
305,"1150305","Celorico de Basto",9115276,8771918,8335243,8045629,7319342,7124195,7030372,6193236,6192591,6247119,6007246,5929528,5818174,6072724,5464371,4921495,5044446,5083373,5052314,5038004,4804205,4590377,4523611
1804,"1151804","Cinfães",8543820,7941172,7248291,6672837,5737093,5540889,5420101,4731729,4686222,4678491,4450583,4341391,4205649,4329657,3824468,3456952,3543965,3571160,3549119,3538674,3375093,3225042,3177601
1303,"1151303","Felgueiras",9760551,9760551,9666407,9755904,9313939,8886284,8578957,7383051,7199408,7064127,6594553,6299097,5963010,5978609,5186247,4636471,4751367,4787994,4760018,4745569,4525163,4323850,4261823
1305,"1151305","Lousada",6283580,6152762,5957571,5872813,5468488,5303620,5212144,4572642,4552257,4570065,4373447,4293337,4189483,4345838,3870698,3498629,3586745,3614354,3592037,3581454,3415803,3264095,3216103
1307,"1151307","Marco de Canaveses",9726279,9250861,8674350,8248582,7373945,7073381,6869263,5949624,5842089,5777486,5440294,5247265,5021612,5099238,4454258,4009532,4110625,4141822,4117067,4104689,3914880,3740165,3686006
1705,"1151705","Mondim de Basto",5988243,5548486,5045964,4624382,3953541,3793596,3684680,3193248,3136283,3103152,2923881,2821545,2701678,2744472,2405761,2160367,2214756,2231505,2217977,2211535,2109199,2015238,1985467
1309,"1151309","Paços de Ferreira",3765647,3607314,3410699,3274362,2959123,2836359,2752155,2382069,2336792,2308080,2171742,2092185,1999054,2026339,1765305,1591190,1631038,1643324,1633753,1628968,1553551,1484347,1462353
1310,"1151310","Paredes",7907171,7347286,6705952,6171554,5303745,5191984,5151814,4565237,4594042,4664304,4519132,4492904,4442013,4674382,4221750,3822080,3917007,3947237,3923080,3911715,3731663,3564869,3512689
1311,"1151311","Penafiel",10987980,10420345,9738511,9223004,8207823,8104113,8112626,7255998,7371482,7556723,7393016,7428218,7425503,7901944,7317927,6534962,6699313,6750290,6709114,6690294,6380412,6095831,6006392
1813,"1151813","Resende",2679899,2397190,2084018,1801953,1422982,1432277,1461956,1333301,1380787,1444148,1440789,1477048,1506083,1635245,1525823,1380143,1414469,1424915,1416401,1412398,1347243,1287240,1268145
1709,"1151709","Ribeira de Pena",6670005,6556351,6375470,6313029,5906909,5561022,5290229,4477853,4284593,4114940,3748807,3480591,3186055,3071112,2526813,2268536,2325685,2342711,2328906,2322326,2214608,2115908,2085078
104,"1160104","Arouca",8594643,8017952,7350107,6803371,5888893,5649483,5487560,4753595,4668882,4618268,4349685,4196919,4017696,4081609,3555026,3210383,3291735,3316399,3296383,3286444,3134461,2995131,2951096
113,"1160113","Oliveira de Azeméis",4970674,4643013,4259677,3947155,3420764,3263076,3151355,2711699,2644381,2595055,2422874,2314512,2190230,2197224,1888844,1703457,1746433,1759639,1749286,1743718,1663196,1588102,1565187
109,"1160109","Santa Maria da Feira",6624687,6290906,5888427,5587637,4983205,4808032,4698060,4096343,4052492,4040069,3837471,3737852,3614168,3713787,3297596,2959029,3033801,3056440,3037942,3029661,2888905,2760435,2719944
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",6147202,5783231,5354518,5016867,4406169,4186268,4021951,3442726,3336709,3252872,3014013,2854344,2674935,2652113,2251514,2028391,2079973,2095066,2082689,2076752,1980537,1892190,1864720
1701,"1171701","Alijó",629312,595813,569064,546231,637728,617895,595813,575980,571314,545481,463901,439568,401569,381737,235409,214826,214076,208826,217826,220992,217826,210326,206410
1801,"1171801","Armamar",151500,141000,132750,123750,141000,134250,126000,118500,113250,104250,84000,74250,61500,51000,27000,23250,23250,22500,24000,24000,23250,22500,22500
403,"1170403","Carrazeda de Ansiães",309932,321596,336593,356588,464898,446568,426573,408244,399912,376584,316597,293269,259943,238281,141636,128305,128305,123306,129971,131638,129971,124972,121640
404,"1170404","Freixo de Espada à Cinta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,"1171805","Lamego",511314,456316,405985,355653,368569,360153,350237,341820,342570,331904,286989,277073,258740,253324,164827,147994,147994,144244,150411,152661,150411,144994,142744
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",1519551,1446556,1389061,1340148,1577046,1521217,1458139,1402310,1380478,1305984,1099333,1028588,922930,859268,648700,468381,468381,456048,476964,483296,476214,459215,450632
1812,"1171812","Penedono",440618,408205,379874,352128,395706,381374,365709,350628,345045,326214,275553,257471,230641,214060,122403,116820,116820,113654,118487,119987,118487,114570,112154
1708,"1171708","Peso da Régua",74220,73304,73304,74220,91630,87048,83383,78802,76053,70555,57727,52229,43982,39401,21075,19242,19242,18326,19242,20159,19242,19242,18326
1710,"1171710","Sabrosa",358738,356488,358738,363238,453068,448568,442402,439402,448568,443152,392237,389987,376154,382320,197243,233742,233742,227742,237659,241409,237659,229242,224742
1711,"1171711","Santa Marta de Penaguião",116250,120750,126750,134250,174000,162750,150750,138750,129750,114000,87000,71250,52500,34500,9750,7500,7500,7500,7500,7500,7500,7500,7500
1815,"1171815","São João da Pesqueira",235356,229441,226858,225942,276178,271930,265098,260849,264182,259183,225942,221693,209862,208946,137631,125801,125801,122302,127467,129133,127467,123218,120636
1818,"1171818","Sernancelhe",1064162,1017923,983348,954855,1133146,1105403,1073410,1046583,1047333,1011258,872374,841298,781563,762151,544286,443311,441645,430731,450892,456807,449226,434063,425732
1819,"1171819","Tabuaço",158328,148412,139996,132496,152162,156078,159828,164328,174994,180411,166744,174244,176494,190327,171244,124079,124079,121079,126329,127829,126329,121829,119413
1820,"1171820","Tarouca",471828,441662,415996,391829,448412,437162,423496,412996,413746,399496,342913,330913,306747,298497,137915,173332,173332,168082,176332,178582,175582,169582,166582
409,"1170409","Torre de Moncorvo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,"1170410","Vila Flor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,"1170914","Vila Nova de Foz Côa",26250,25500,24000,24000,28500,28500,28500,29250,30750,30750,27750,28500,28500,30000,21750,19500,19500,18750,19500,19500,19500,18750,18750
1714,"1171714","Vila Real",3238006,3148844,3099846,3072181,3730482,3629153,3514159,3415247,3407414,3275587,2809860,2692450,2485293,2402298,1100279,1380348,1379598,1342017,1404097,1423346,1403347,1351933,1327434
401,"1180401","Alfândega da Fé",10996,9163,7330,5498,5498,6414,6414,8247,9163,10079,10079,10079,11912,12828,10079,9163,9163,9163,9163,9163,9163,9163,9163
1702,"1181702","Boticas",3246750,3348750,3502500,3693750,4782750,4801500,4812000,4855500,5052750,5091000,4604250,4686000,4633500,4857000,3366000,3069750,3067500,2985000,3123000,3165000,3120750,3006000,2951250
402,"1180402","Bragança",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,"1181703","Chaves",5962127,6140040,6413451,6755610,8736236,8761152,8768818,8838317,9184393,9241892,8346327,8480241,8371994,8757402,6099957,5523886,5519969,5371639,5619217,5695632,5615467,5410222,5311140
405,"1180405","Macedo de Cavaleiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"1180407","Mirandela",314644,334060,358891,388389,514630,493715,470550,448884,438052,411554,341892,314644,276730,249649,143406,131074,130158,127158,133324,134824,132574,127908,125658
408,"1180408","Mogadouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,"1181706","Montalegre",5442909,5657572,5960484,6331561,8256445,8227779,8180196,8186196,8440942,8422026,7536207,7582456,7404709,7653455,5228996,4765003,4762003,4633506,4847419,4912418,4843502,4666672,4581257
1707,"1181707","Murça",312659,306492,304992,305742,375574,364908,351991,341491,339241,323909,276910,263993,242077,230661,144163,131247,131247,127497,133497,135747,133497,128997,125997
1712,"1181712","Valpaços",2049097,2049847,2079596,2127511,2672076,2601328,2518998,2449000,2445084,2352253,2018598,1935518,1788606,1730608,1101463,996300,995550,968967,1013132,1026798,1012382,975717,957551
