"Muni_ID","ID","Muni","X2009"
409,"1170409","Torre de Moncorvo","6"
410,"1170410","Vila Flor","1"
914,"1170914","Vila Nova de Foz Côa","0"
1714,"1171714","Vila Real","11"
401,"1180401","Alfândega da Fé","14"
1702,"1181702","Boticas","0"
402,"1180402","Bragança","134"
1703,"1181703","Chaves","123"
405,"1180405","Macedo de Cavaleiros","19"
406,"1180406","Miranda do Douro","24"
407,"1180407","Mirandela","4"
408,"1180408","Mogadouro","24"
1706,"1181706","Montalegre","72"
1707,"1181707","Murça","0"
1712,"1181712","Valpaços","18"
1713,"1181713","Vila Pouca de Aguiar","209"
411,"1180411","Vimioso","17"
412,"1180412","Vinhais","14"
101,"1610101","Águeda","78"
102,"1610102","Albergaria-a-Velha","232"
103,"1610103","Anadia","19"
105,"1610105","Aveiro","109"
108,"1610108","Estarreja","906"
110,"1610110","Ílhavo","48"
111,"1610111","Mealhada","5"
112,"1610112","Murtosa","239"
114,"1610114","Oliveira do Bairro","39"
115,"1610115","Ovar","605"
117,"1610117","Sever do Vouga","13"
118,"1610118","Vagos","302"
602,"1620602","Cantanhede","602"
603,"1620603","Coimbra","12"
604,"1620604","Condeixa-a-Nova","2"
605,"1620605","Figueira da Foz","378"
608,"1620608","Mira","137"
610,"1620610","Montemor-o-Velho","753"
613,"1620613","Penacova","1"
615,"1620615","Soure","20"
1004,"1631004","Batalha","1"
1009,"1631009","Leiria","54"
1010,"1631010","Marinha Grande","2"
1015,"1631015","Pombal","46"
1016,"1631016","Porto de Mós","0"
1002,"1641002","Alvaiázere","9"
1003,"1641003","Ansião","1"
601,"1640601","Arganil","3"
1007,"1641007","Castanheira de Pêra","0"
1008,"1641008","Figueiró dos Vinhos","0"
606,"1640606","Góis","0"
607,"1640607","Lousã","0"
609,"1640609","Miranda do Corvo","2"
611,"1640611","Oliveira do Hospital","160"
612,"1640612","Pampilhosa da Serra","1"
1013,"1641013","Pedrógão Grande","0"
614,"1640614","Penela","10"
616,"1640616","Tábua","72"
617,"1640617","Vila Nova de Poiares","0"
901,"1650901","Aguiar da Beira","199"
1802,"1651802","Carregal do Sal","9"
1803,"1651803","Castro Daire","9"
1806,"1651806","Mangualde","247"
1808,"1651808","Mortágua","1"
1809,"1651809","Nelas","55"
1810,"1651810","Oliveira de Frades","37"
1811,"1651811","Penalva do Castelo","24"
1814,"1651814","Santa Comba Dão","28"
1816,"1651816","São Pedro do Sul","28"
1817,"1651817","Sátão","17"
1821,"1651821","Tondela","59"
1822,"1651822","Vila Nova de Paiva","10"
1823,"1651823","Viseu","30"
1824,"1651824","Vouzela","55"
1413,"1661413","Mação","12"
506,"1660506","Oleiros","7"
508,"1660508","Proença-a-Nova","8"
509,"1660509","Sertã","9"
510,"1660510","Vila de Rei","0"
905,"1670905","Fornos de Algodres","244"
906,"1670906","Gouveia","155"
912,"1670912","Seia","466"
902,"1680902","Almeida","21"
903,"1680903","Celorico da Beira","204"
904,"1680904","Figueira de Castelo Rodrigo","0"
907,"1680907","Guarda","131"
908,"1680908","Manteigas","75"
909,"1680909","Mêda","34"
910,"1680910","Pinhel","108"
911,"1680911","Sabugal","70"
913,"1680913","Trancoso","300"
502,"1690502","Castelo Branco","493"
505,"1690505","Idanha-a-Nova","248"
507,"1690507","Penamacor","141"
511,"1690511","Vila Velha de Ródão","149"
501,"16A0501","Belmonte","86"
503,"16A0503","Covilhã","118"
504,"16A0504","Fundão","548"
1001,"16B1001","Alcobaça","24"
1101,"16B1101","Alenquer","0"
1102,"16B1102","Arruda dos Vinhos","0"
1005,"16B1005","Bombarral","0"
1104,"16B1104","Cadaval","0"
1006,"16B1006","Caldas da Rainha","0"
1108,"16B1108","Lourinhã","0"
1011,"16B1011","Nazaré","3"
1012,"16B1012","Óbidos","1"
1014,"16B1014","Peniche","1"
1112,"16B1112","Sobral de Monte Agraço","1"
1113,"16B1113","Torres Vedras","2"
1401,"16C1401","Abrantes","5"
1402,"16C1402","Alcanena","0"
1408,"16C1408","Constância","0"
1410,"16C1410","Entroncamento","0"
1411,"16C1411","Ferreira do Zêzere","0"
1421,"16C1421","Ourém","22"
1417,"16C1417","Sardoal","2"
1418,"16C1418","Tomar","11"
1419,"16C1419","Torres Novas","2"
1420,"16C1420","Vila Nova da Barquinha","4"
1115,"1711115","Amadora","0"
1105,"1711105","Cascais","0"
1106,"1711106","Lisboa","0"
1107,"1711107","Loures","0"
1109,"1711109","Mafra","5"
1116,"1711116","Odivelas","0"
1110,"1711110","Oeiras","0"
1111,"1711111","Sintra","8"
1114,"1711114","Vila Franca de Xira","0"
1502,"1721502","Alcochete","6"
1503,"1721503","Almada","1"
1504,"1721504","Barreiro","1"
1506,"1721506","Moita","9"
1507,"1721507","Montijo","5"
1508,"1721508","Palmela","40"
1510,"1721510","Seixal","1"
1511,"1721511","Sesimbra","1"
1512,"1721512","Setúbal","4"
1501,"1811501","Alcácer do Sal","12"
1505,"1811505","Grândola","21"
211,"1810211","Odemira","8"
1509,"1811509","Santiago do Cacém","2"
1513,"1811513","Sines","0"
1201,"1821201","Alter do Chão","0"
1202,"1821202","Arronches","0"
1203,"1821203","Avis","0"
1204,"1821204","Campo Maior","0"
1205,"1821205","Castelo de Vide","2"
1206,"1821206","Crato","0"
1207,"1821207","Elvas","25"
1208,"1821208","Fronteira","0"
1209,"1821209","Gavião","5"
1210,"1821210","Marvão","5"
1211,"1821211","Monforte","0"
707,"1820707","Mora","0"
1212,"1821212","Nisa","62"
1213,"1821213","Ponte de Sor","2"
1214,"1821214","Portalegre","9"
701,"1830701","Alandroal","0"
702,"1830702","Arraiolos","0"
703,"1830703","Borba","0"
704,"1830704","Estremoz","0"
705,"1830705","Évora","0"
706,"1830706","Montemor-o-Novo","3"
708,"1830708","Mourão","0"
709,"1830709","Portel","0"
710,"1830710","Redondo","0"
711,"1830711","Reguengos de Monsaraz","0"
1215,"1831215","Sousel","0"
712,"1830712","Vendas Novas","0"
713,"1830713","Viana do Alentejo","0"
714,"1830714","Vila Viçosa","0"
201,"1840201","Aljustrel","0"
202,"1840202","Almodôvar","0"
203,"1840203","Alvito","0"
204,"1840204","Barrancos","0"
205,"1840205","Beja","0"
206,"1840206","Castro Verde","0"
207,"1840207","Cuba","0"
208,"1840208","Ferreira do Alentejo","0"
209,"1840209","Mértola","0"
210,"1840210","Moura","0"
212,"1840212","Ourique","0"
213,"1840213","Serpa","0"
214,"1840214","Vidigueira","0"
1403,"1851403","Almeirim","0"
1404,"1851404","Alpiarça","0"
1103,"1851103","Azambuja","1"
1405,"1851405","Benavente","0"
1406,"1851406","Cartaxo","0"
1407,"1851407","Chamusca","237"
1409,"1851409","Coruche","33"
1412,"1851412","Golegã","0"
1414,"1851414","Rio Maior","0"
1415,"1851415","Salvaterra de Magos","0"
1416,"1851416","Santarém","11"
801,"1500801","Albufeira","0"
802,"1500802","Alcoutim","1"
803,"1500803","Aljezur","2"
804,"1500804","Castro Marim","1"
805,"1500805","Faro","0"
806,"1500806","Lagoa","0"
807,"1500807","Lagos","2"
808,"1500808","Loulé","0"
809,"1500809","Monchique","4"
810,"1500810","Olhão","1"
811,"1500811","Portimão","2"
812,"1500812","São Brás de Alportel","0"
813,"1500813","Silves","7"
814,"1500814","Tavira","3"
815,"1500815","Vila do Bispo","0"
816,"1500816","Vila Real de Santo António","0"
