"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,"1111602","Caminha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,"1111608","Valença",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",2430,2394,1382,1706,0,1692,2444,1140,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,"1111610","Vila Nova de Cerveira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,"1120301","Amares",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,"1120302","Barcelos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"1120303","Braga",13363,11292,7682,8803,6467,8590,12112,4094,7318,7354,7186,7207,2004,5956,3876,7270,6640,4932,7990,3200,3260,4212,4884
306,"1120306","Esposende",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"1120313","Vila Verde",7736,7386,4406,4405,3488,4607,6527,2023,3559,3567,1840,3896,892,3352,1740,4353,1806,2370,4080,1448,1776,1880,1715
307,"1130307","Fafe",2896,2696,1636,2238,0,2048,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"1130308","Guimarães",24402,20747,13189,14414,10894,14570,19124,6572,12293,11300,10384,11256,4982,9761,8703,14039,9263,13076,12048,7866,7868,9318,10312
309,"1130309","Póvoa de Lanhoso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,"1131314","Santo Tirso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,"1131318","Trofa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",2584,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"1130312","Vila Nova de Famalicão",2430,2038,1410,1640,0,1744,2460,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"1130314","Vizela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"1140107","Espinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,"1141306","Maia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,"1141308","Matosinhos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,"1141312","Porto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,"1141315","Valongo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,"1141317","Vila Nova de Gaia",2716,2866,1810,2348,0,2270,2736,2028,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,"1151301","Amarante",10234,9415,6209,8561,4284,6462,8802,4932,5135,4980,4776,4436,2684,4352,3480,5772,3992,4311,5624,3093,3192,3408,4827
1302,"1151302","Baião",18676,15769,12922,14976,5832,11760,14674,8520,8451,8433,7749,7077,4134,6096,5435,7890,4660,6910,7782,3740,3832,5205,5884
304,"1150304","Cabeceiras de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"1150106","Castelo de Paiva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"1150305","Celorico de Basto",5486,5538,3068,4778,0,3924,5528,2607,2870,2889,3276,3141,2269,2868,0,4073,2931,3922,3961,0,0,0,0
1804,"1151804","Cinfães",0,0,0,0,0,0,0,2893,3451,2922,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,"1151303","Felgueiras",6093,6111,5236,6792,4055,5812,8346,3742,5826,4797,4550,5202,2012,4451,1988,6754,3784,5599,6211,3887,1968,4231,2962
1305,"1151305","Lousada",2888,2332,1676,2032,0,2022,2898,1340,2030,1940,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,"1151307","Marco de Canaveses",7417,7680,4743,6873,0,5262,6882,2952,3870,3052,3254,3120,2089,3110,0,3985,0,0,3834,0,0,0,0
1705,"1151705","Mondim de Basto",0,1910,1443,2268,2164,3225,4467,3249,3117,2134,2424,2276,1816,2186,2198,2954,2128,3040,2916,2094,2148,2262,0
1309,"1151309","Paços de Ferreira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,"1151310","Paredes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,"1151311","Penafiel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,"1151813","Resende",16489,16932,15973,19172,8430,21465,27261,16067,17115,15129,16292,15042,8080,17054,8354,17614,12168,18080,17353,11077,10254,12270,14168
1709,"1151709","Ribeira de Pena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"1160104","Arouca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,"1160113","Oliveira de Azeméis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"1160109","Santa Maria da Feira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,"1171701","Alijó",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,"1171801","Armamar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,"1170403","Carrazeda de Ansiães",2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,"1170404","Freixo de Espada à Cinta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,"1171805","Lamego",6917,4864,4152,3628,0,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,"1171812","Penedono",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,"1171708","Peso da Régua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,"1171710","Sabrosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",3645,3756,2610,3717,1582,3060,3255,2104,1928,1774,2966,2072,1062,2440,2492,2034,2136,2694,2936,2524,2416,2444,0
1818,"1171818","Sernancelhe",32026,26348,24566,18005,8635,15016,17329,13989,12464,9067,12920,13084,6998,22448,12960,20487,12477,20436,18475,13958,10420,13715,12981
1819,"1171819","Tabuaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,"1171820","Tarouca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,"1170409","Torre de Moncorvo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,"1170410","Vila Flor",13735,12141,11542,12012,2084,10002,10941,9388,7774,6720,8156,5873,2114,5344,2988,2722,2436,3142,3362,1956,1873,1754,2256
914,"1170914","Vila Nova de Foz Côa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,"1171714","Vila Real",14495,11076,10831,9040,1587,7998,8635,7916,6154,5995,6236,5416,1582,6342,2416,7038,5123,2966,2946,2072,2124,2442,2400
401,"1180401","Alfândega da Fé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,"1181702","Boticas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,"1180402","Bragança",17970,16029,21142,13890,4878,11970,13448,12856,9576,8850,7790,6445,4860,7136,4701,4986,4482,5367,5139,4728,3346,4380,3342
1703,"1181703","Chaves",39420,27273,24597,24913,9677,22600,29312,14767,18893,17765,17418,16536,6516,15825,11014,19494,15101,17729,16075,11224,11222,13636,14355
405,"1180405","Macedo de Cavaleiros",14854,14115,13194,10421,2332,8290,8768,7956,7202,5285,5942,4694,1782,6091,2726,2646,2818,2924,2978,1963,1745,2610,1999
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"1180407","Mirandela",15578,15008,12008,15248,1454,13329,13080,10071,10105,7987,12198,7542,3042,6662,3696,5177,2946,3678,3792,3705,2636,3765,3146
408,"1180408","Mogadouro",24232,22519,20224,17992,0,14448,16341,14834,12360,10730,15426,10048,6398,13088,0,11120,11196,11654,12050,9672,9033,8646,8425
1706,"1181706","Montalegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,"1181707","Murça",20692,16716,15470,14806,3051,11320,12852,10818,8872,8216,10052,7026,3180,8280,5336,6935,5660,7800,5964,4964,4880,5116,5073
1712,"1181712","Valpaços",70191,54886,50752,49106,8289,38924,45036,29407,29512,23840,27897,20589,7400,15025,11934,13847,10594,12330,12164,9182,9238,10973,9285
1713,"1181713","Vila Pouca de Aguiar",3480,3476,2918,2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"1180411","Vimioso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"1180412","Vinhais",39640,38490,44387,30688,15101,26738,34249,29141,24392,25137,27191,23340,14019,28547,22594,29667,26573,29069,26978,23836,21048,21437,19738
101,"1610101","Águeda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"1610102","Albergaria-a-Velha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"1610103","Anadia",4353,4632,3897,4389,0,3600,4542,2770,2414,2580,3474,2346,1968,2794,0,0,0,0,0,0,0,0,0
105,"1610105","Aveiro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"1610108","Estarreja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,"1610110","Ílhavo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,"1610111","Mealhada",7512,7576,7332,6996,3970,5128,4557,4638,4845,4923,5523,2698,2784,3074,3298,3256,2576,3500,3620,3434,3958,3000,0
112,"1610112","Murtosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,"1610114","Oliveira do Bairro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,"1610115","Ovar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"1610117","Sever do Vouga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"1610118","Vagos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,"1620602","Cantanhede",13256,12403,13174,11019,9399,8813,10500,10449,7398,8380,9355,5438,6346,6925,7976,6995,5136,7656,7566,5386,6693,6004,4871
603,"1620603","Coimbra",4890,4845,3963,4653,4563,3648,4047,3711,4851,4272,4308,3858,3249,3852,3957,4029,3504,4374,5025,4503,3556,4506,3002
604,"1620604","Condeixa-a-Nova",3146,3292,2420,3276,0,2664,3150,2826,3030,2858,0,0,0,0,0,0,0,0,0,0,0,0,0
605,"1620605","Figueira da Foz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,"1620608","Mira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,"1620610","Montemor-o-Velho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,"1620613","Penacova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,"1620615","Soure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,"1631004","Batalha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,"1631009","Leiria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,"1631010","Marinha Grande",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,"1631015","Pombal",6850,6608,5890,6562,0,5422,5900,4564,3434,4313,5591,3228,0,0,0,0,0,0,0,0,0,0,0
1016,"1631016","Porto de Mós",4494,4281,3345,4554,1956,3288,4914,3993,2818,2638,3962,2224,1836,2872,3006,2598,1920,3438,3516,2776,3012,2514,0
