"Admin_id","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",6946,9241,10244,8238,5702,5890,7650,5498,8358,8414,7692,7803,6083,8384,0,7164,7763,7585,7718,6237,6620,7680,0
1602,"1111602","Caminha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",51790,56452,54263,51282,26568,38406,48769,33170,42534,37377,29586,28749,20322,27500,28480,27711,29233,24642,27428,18585,20081,24526,20482
1608,"1111608","Valença",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",103996,101204,90617,88004,37848,60303,75307,49501,66404,57540,45658,42865,29576,39863,44984,40632,43708,35222,39680,26793,27422,35086,29764
1610,"1111610","Vila Nova de Cerveira",13678,15271,13333,12206,5395,7475,10514,7214,9684,8639,6847,7077,5342,6665,0,7130,7376,6202,6656,5064,0,5955,0
301,"1120301","Amares",31244,35138,31766,18160,7578,13369,28480,31710,52606,53949,46233,46464,33860,49327,38647,48177,53716,44321,53667,33500,34394,44686,35011
302,"1120302","Barcelos",113886,112621,112694,107478,86523,85699,108784,83677,106853,96665,83647,84841,61901,102085,96928,106981,113435,96262,109059,77424,78509,97490,80999
303,"1120303","Braga",145584,138226,140251,104220,54238,51001,77014,63960,97589,112358,96156,95404,68229,107961,97328,107107,111407,96100,117448,79992,77278,98870,80413
306,"1120306","Esposende",39160,37560,33512,33938,18086,28813,32944,21534,29550,28122,22231,23834,16069,25058,22876,26177,29606,22828,26696,16816,18872,24205,19701
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"1120313","Vila Verde",120042,149632,168110,136053,94585,90360,136080,108052,171089,155436,132524,133824,101350,144009,130548,146874,155238,130075,154486,103097,105682,133334,107342
307,"1130307","Fafe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"1130308","Guimarães",97508,91596,88288,86063,54071,61466,77367,52628,72682,64590,56692,55739,42202,62165,55935,61310,63934,58330,66494,44531,43862,54666,45108
309,"1130309","Póvoa de Lanhoso",34753,47154,49636,47356,23050,28054,40058,26185,37488,33066,29254,29292,21735,29892,22792,29349,30274,28690,34533,20223,20652,26358,21186
1314,"1131314","Santo Tirso",290912,256626,249452,237131,133746,134010,193596,157806,205668,193027,175202,170656,135775,206010,138516,211897,233433,197253,222094,156115,147270,182484,157621
1318,"1131318","Trofa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9212,0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",33025,41838,36630,34560,29484,23644,30755,22110,30278,27128,25438,27270,21303,29908,28960,30250,29193,32761,33388,21085,22009,27306,22601
312,"1130312","Vila Nova de Famalicão",167506,157560,165088,165554,119874,110515,158586,119907,149396,136400,118594,113643,87528,132940,126760,136558,144810,127753,142269,99465,97272,119980,103540
314,"1130314","Vizela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"1140107","Espinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
