"Muni_ID","ID","Muni","1989","1999","2009"
1601,"1111601","Arcos de Valdevez","2","0","1"
1602,"1111602","Caminha","0","1","0"
1603,"1111603","Melgaço","2","0","0"
1604,"1111604","Monção","11","1","1"
1605,"1111605","Paredes de Coura","6","0","1"
1606,"1111606","Ponte da Barca","0","1","0"
1607,"1111607","Ponte de Lima","4","9","1"
1608,"1111608","Valença","8","2","1"
1609,"1111609","Viana do Castelo","23","15","3"
1610,"1111610","Vila Nova de Cerveira","1","2","1"
301,"1120301","Amares","0","0","4"
302,"1120302","Barcelos","93","15","6"
303,"1120303","Braga","8","5","11"
306,"1120306","Esposende","53","4","0"
310,"1120310","Terras de Bouro","1","0","0"
313,"1120313","Vila Verde","9","0","0"
307,"1130307","Fafe","4","0","0"
308,"1130308","Guimarães","11","4","3"
309,"1130309","Póvoa de Lanhoso","6","0","5"
1314,"1131314","Santo Tirso","39","3","0"
1318,"1131318","Trofa","0","6","2"
311,"1130311","Vieira do Minho","4","2","0"
312,"1130312","Vila Nova de Famalicão","43","6","3"
314,"1130314","Vizela","0","0","0"
107,"1140107","Espinho","0","0","0"
1304,"1141304","Gondomar","8","0","1"
1306,"1141306","Maia","34","7","0"
1308,"1141308","Matosinhos","30","4","0"
1312,"1141312","Porto","0","0","0"
1313,"1141313","Póvoa de Varzim","119","3","0"
1315,"1141315","Valongo","5","0","0"
1316,"1141316","Vila do Conde","89","24","27"
1317,"1141317","Vila Nova de Gaia","9","0","0"
1301,"1151301","Amarante","19","0","0"
1302,"1151302","Baião","4","0","0"
304,"1150304","Cabeceiras de Basto","12","4","0"
106,"1150106","Castelo de Paiva","3","1","0"
305,"1150305","Celorico de Basto","26","23","4"
1804,"1151804","Cinfães","15","0","0"
1303,"1151303","Felgueiras","9","0","0"
1305,"1151305","Lousada","7","4","2"
1307,"1151307","Marco de Canaveses","12","2","0"
1705,"1151705","Mondim de Basto","9","0","0"
1309,"1151309","Paços de Ferreira","0","2","9"
1310,"1151310","Paredes","25","2","0"
1311,"1151311","Penafiel","36","2","2"
1813,"1151813","Resende","4","0","0"
1709,"1151709","Ribeira de Pena","3","0","0"
104,"1160104","Arouca","21","9","5"
113,"1160113","Oliveira de Azeméis","25","5","2"
109,"1160109","Santa Maria da Feira","7","6","2"
116,"1160116","São João da Madeira","0","0","0"
119,"1160119","Vale de Cambra","4","5","0"
1701,"1171701","Alijó","0","0","8"
1801,"1171801","Armamar","0","0","0"
403,"1170403","Carrazeda de Ansiães","0","1","6"
404,"1170404","Freixo de Espada à Cinta","0","0","1"
1805,"1171805","Lamego","0","0","0"
1704,"1171704","Mesão Frio","0","0","0"
1807,"1171807","Moimenta da Beira","16","0","10"
1812,"1171812","Penedono","0","0","7"
1708,"1171708","Peso da Régua","7","0","0"
1710,"1171710","Sabrosa","2","0","0"
1711,"1171711","Santa Marta de Penaguião","0","0","0"
1815,"1171815","São João da Pesqueira","3","0","74"
1818,"1171818","Sernancelhe","4","4","6"
1819,"1171819","Tabuaço","0","0","0"
1820,"1171820","Tarouca","0","0","0"
409,"1170409","Torre de Moncorvo","0","9","10"
410,"1170410","Vila Flor","3","20","56"
914,"1170914","Vila Nova de Foz Côa","0","4","16"
1714,"1171714","Vila Real","11","0","1"
401,"1180401","Alfândega da Fé","1","25","9"
1702,"1181702","Boticas","0","0","0"
402,"1180402","Bragança","8","80","241"
1703,"1181703","Chaves","6","2","11"
405,"1180405","Macedo de Cavaleiros","47","135","99"
406,"1180406","Miranda do Douro","10","141","39"
407,"1180407","Mirandela","14","107","104"
408,"1180408","Mogadouro","5","87","106"
1706,"1181706","Montalegre","0","0","0"
1707,"1181707","Murça","1","3","7"
1712,"1181712","Valpaços","10","11","29"
1713,"1181713","Vila Pouca de Aguiar","2","0","5"
411,"1180411","Vimioso","0","34","42"
412,"1180412","Vinhais","2","9","29"
101,"1610101","Águeda","15","7","3"
102,"1610102","Albergaria-a-Velha","6","2","1"
103,"1610103","Anadia","22","34","16"
105,"1610105","Aveiro","36","20","10"
108,"1610108","Estarreja","17","28","30"
110,"1610110","Ílhavo","19","11","0"
111,"1610111","Mealhada","13","8","9"
112,"1610112","Murtosa","2","8","1"
114,"1610114","Oliveira do Bairro","34","9","2"
115,"1610115","Ovar","4","24","4"
117,"1610117","Sever do Vouga","0","4","0"
118,"1610118","Vagos","16","19","2"
602,"1620602","Cantanhede","53","62","25"
603,"1620603","Coimbra","41","34","16"
604,"1620604","Condeixa-a-Nova","14","3","6"
605,"1620605","Figueira da Foz","179","51","12"
608,"1620608","Mira","16","34","16"
610,"1620610","Montemor-o-Velho","17","275","107"
613,"1620613","Penacova","0","0","1"
615,"1620615","Soure","18","22","20"
1004,"1631004","Batalha","6","9","0"
1009,"1631009","Leiria","18","14","14"
1010,"1631010","Marinha Grande","51","0","0"
1015,"1631015","Pombal","14","3","4"
1016,"1631016","Porto de Mós","12","1","1"
1002,"1641002","Alvaiázere","3","2","6"
1003,"1641003","Ansião","2","10","1"
601,"1640601","Arganil","9","7","15"
1007,"1641007","Castanheira de Pêra","0","0","0"
1008,"1641008","Figueiró dos Vinhos","1","0","0"
606,"1640606","Góis","2","0","1"
607,"1640607","Lousã","3","0","1"
609,"1640609","Miranda do Corvo","0","0","0"
