"Muni_ID","ID","Muni","X2009"
1601,"1111601","Arcos de Valdevez",0.5
1602,"1111602","Caminha",0
1603,"1111603","Melgaço",0
1604,"1111604","Monção",0
1605,"1111605","Paredes de Coura",0
1606,"1111606","Ponte da Barca",0.9
1607,"1111607","Ponte de Lima",0.16667
1608,"1111608","Valença",0.5
1609,"1111609","Viana do Castelo",0.15789
1610,"1111610","Vila Nova de Cerveira",0
301,"1120301","Amares",0.41667
302,"1120302","Barcelos",0.14035
303,"1120303","Braga",0.625
306,"1120306","Esposende",0.01282
310,"1120310","Terras de Bouro",1
313,"1120313","Vila Verde",0.70588
307,"1130307","Fafe",0.66667
308,"1130308","Guimarães",0.49275
309,"1130309","Póvoa de Lanhoso",1
1314,"1131314","Santo Tirso",0.20833
1318,"1131318","Trofa",0.21053
311,"1130311","Vieira do Minho",1
312,"1130312","Vila Nova de Famalicão",0.05455
314,"1130314","Vizela",0.75
107,"1140107","Espinho",0.33333
1304,"1141304","Gondomar",0.39394
1306,"1141306","Maia",0.14103
1308,"1141308","Matosinhos",0.17021
1312,"1141312","Porto",0.33333
1313,"1141313","Póvoa de Varzim",0
1315,"1141315","Valongo",0.70588
1316,"1141316","Vila do Conde",0.01613
1317,"1141317","Vila Nova de Gaia",0.14062
1301,"1151301","Amarante",0.07143
1302,"1151302","Baião",0.25
304,"1150304","Cabeceiras de Basto",0
106,"1150106","Castelo de Paiva",0.5
305,"1150305","Celorico de Basto",0
1804,"1151804","Cinfães",0.33333
1303,"1151303","Felgueiras",0.3
1305,"1151305","Lousada",0.5
1307,"1151307","Marco de Canaveses",0.33333
1705,"1151705","Mondim de Basto",0
1309,"1151309","Paços de Ferreira",0.85714
1310,"1151310","Paredes",0.83333
1311,"1151311","Penafiel",0.69565
1813,"1151813","Resende",1
1709,"1151709","Ribeira de Pena",0
104,"1160104","Arouca",0.25
113,"1160113","Oliveira de Azeméis",0.1
109,"1160109","Santa Maria da Feira",0.33333
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",0
1701,"1171701","Alijó",0.33333
1801,"1171801","Armamar",0
403,"1170403","Carrazeda de Ansiães",0
404,"1170404","Freixo de Espada à Cinta",0
1805,"1171805","Lamego",0.16667
1704,"1171704","Mesão Frio",0
1807,"1171807","Moimenta da Beira",0
1812,"1171812","Penedono",0
1708,"1171708","Peso da Régua",0
1710,"1171710","Sabrosa",0
1711,"1171711","Santa Marta de Penaguião",0
1815,"1171815","São João da Pesqueira",0
1818,"1171818","Sernancelhe",0
1819,"1171819","Tabuaço",0.5
1820,"1171820","Tarouca",0
409,"1170409","Torre de Moncorvo",1
410,"1170410","Vila Flor",0.8
914,"1170914","Vila Nova de Foz Côa",1
1714,"1171714","Vila Real",0.09091
401,"1180401","Alfândega da Fé",0
1702,"1181702","Boticas",0
402,"1180402","Bragança",0.25
1703,"1181703","Chaves",0.85714
405,"1180405","Macedo de Cavaleiros",0.66667
406,"1180406","Miranda do Douro",0
407,"1180407","Mirandela",0.55263
408,"1180408","Mogadouro",0
1706,"1181706","Montalegre",1
1707,"1181707","Murça",0
1712,"1181712","Valpaços",0.5
1713,"1181713","Vila Pouca de Aguiar",0.36842
411,"1180411","Vimioso",1
412,"1180412","Vinhais",0
101,"1610101","Águeda",0.55556
102,"1610102","Albergaria-a-Velha",0
103,"1610103","Anadia",0.18182
105,"1610105","Aveiro",0.02007
108,"1610108","Estarreja",0
110,"1610110","Ílhavo",0.05263
111,"1610111","Mealhada",0.26667
112,"1610112","Murtosa",0
114,"1610114","Oliveira do Bairro",0.05
115,"1610115","Ovar",0.4
117,"1610117","Sever do Vouga",0
118,"1610118","Vagos",0
602,"1620602","Cantanhede",0.05217
603,"1620603","Coimbra",0.32075
604,"1620604","Condeixa-a-Nova",0.96154
605,"1620605","Figueira da Foz",0.15
608,"1620608","Mira",0
610,"1620610","Montemor-o-Velho",0.06757
613,"1620613","Penacova",0.66667
615,"1620615","Soure",0.05085
1004,"1631004","Batalha",0.17241
1009,"1631009","Leiria",0.25694
1010,"1631010","Marinha Grande",0.33333
1015,"1631015","Pombal",0.13559
1016,"1631016","Porto de Mós",0
1002,"1641002","Alvaiázere",0
1003,"1641003","Ansião",0
601,"1640601","Arganil",1
