"Muni_ID","ID","Muni","X2009"
1601,"1111601","Arcos de Valdevez",0.99163
1602,"1111602","Caminha",0.98734
1603,"1111603","Melgaço",0.95877
1604,"1111604","Monção",1
1605,"1111605","Paredes de Coura",0.99086
1606,"1111606","Ponte da Barca",0.99659
1607,"1111607","Ponte de Lima",0.95234
1608,"1111608","Valença",1
1609,"1111609","Viana do Castelo",0.87996
1610,"1111610","Vila Nova de Cerveira",0.95127
301,"1120301","Amares",0.80041
302,"1120302","Barcelos",0.49057
303,"1120303","Braga",0.62514
306,"1120306","Esposende",0.39993
310,"1120310","Terras de Bouro",0.97482
313,"1120313","Vila Verde",0.81907
307,"1130307","Fafe",0.97302
308,"1130308","Guimarães",0.78942
309,"1130309","Póvoa de Lanhoso",0.90952
1314,"1131314","Santo Tirso",0.65534
1318,"1131318","Trofa",0.12242
311,"1130311","Vieira do Minho",0.83861
312,"1130312","Vila Nova de Famalicão",0.28759
314,"1130314","Vizela",0.86456
107,"1140107","Espinho",0.75799
1304,"1141304","Gondomar",0.79417
1306,"1141306","Maia",0.17391
1308,"1141308","Matosinhos",0.23303
1312,"1141312","Porto",0.32727
1313,"1141313","Póvoa de Varzim",0.01937
1315,"1141315","Valongo",0.6654
1316,"1141316","Vila do Conde",0.01245
1317,"1141317","Vila Nova de Gaia",0.52963
1301,"1151301","Amarante",0.98318
1302,"1151302","Baião",0.98319
304,"1150304","Cabeceiras de Basto",0.94169
106,"1150106","Castelo de Paiva",0.7845
305,"1150305","Celorico de Basto",0.9732
1804,"1151804","Cinfães",0.96213
1303,"1151303","Felgueiras",0.93016
1305,"1151305","Lousada",0.90525
1307,"1151307","Marco de Canaveses",0.94231
1705,"1151705","Mondim de Basto",0.9755
1309,"1151309","Paços de Ferreira",0.70225
1310,"1151310","Paredes",0.81491
1311,"1151311","Penafiel",0.93438
1813,"1151813","Resende",0.89201
1709,"1151709","Ribeira de Pena",0.90479
104,"1160104","Arouca",0.83761
113,"1160113","Oliveira de Azeméis",0.63603
109,"1160109","Santa Maria da Feira",0.6909
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",0.92529
1701,"1171701","Alijó",0.9288
1801,"1171801","Armamar",1
403,"1170403","Carrazeda de Ansiães",0.5
404,"1170404","Freixo de Espada à Cinta",0
1805,"1171805","Lamego",0.9213
