"Muni_ID","ID","Muni","X2009"
1601,"1111601","Arcos de Valdevez","734"
1602,"1111602","Caminha","37"
1603,"1111603","Melgaço","346"
1604,"1111604","Monção","161"
1605,"1111605","Paredes de Coura","588"
1606,"1111606","Ponte da Barca","269"
1607,"1111607","Ponte de Lima","104"
1608,"1111608","Valença","68"
1609,"1111609","Viana do Castelo","8"
1610,"1111610","Vila Nova de Cerveira","7"
301,"1120301","Amares","61"
302,"1120302","Barcelos","9"
303,"1120303","Braga","59"
306,"1120306","Esposende","0"
310,"1120310","Terras de Bouro","174"
313,"1120313","Vila Verde","90"
307,"1130307","Fafe","354"
308,"1130308","Guimarães","24"
309,"1130309","Póvoa de Lanhoso","95"
1314,"1131314","Santo Tirso","20"
1318,"1131318","Trofa","0"
311,"1130311","Vieira do Minho","1298"
312,"1130312","Vila Nova de Famalicão","2"
314,"1130314","Vizela","10"
107,"1140107","Espinho","0"
1304,"1141304","Gondomar","13"
1306,"1141306","Maia","3"
1308,"1141308","Matosinhos","2"
1312,"1141312","Porto","0"
1313,"1141313","Póvoa de Varzim","0"
1315,"1141315","Valongo","1"
1316,"1141316","Vila do Conde","0"
1317,"1141317","Vila Nova de Gaia","8"
1301,"1151301","Amarante","87"
1302,"1151302","Baião","250"
304,"1150304","Cabeceiras de Basto","1309"
106,"1150106","Castelo de Paiva","20"
305,"1150305","Celorico de Basto","78"
1804,"1151804","Cinfães","737"
1303,"1151303","Felgueiras","17"
1305,"1151305","Lousada","17"
1307,"1151307","Marco de Canaveses","123"
1705,"1151705","Mondim de Basto","295"
1309,"1151309","Paços de Ferreira","4"
1310,"1151310","Paredes","1"
1311,"1151311","Penafiel","16"
1813,"1151813","Resende","210"
1709,"1151709","Ribeira de Pena","901"
104,"1160104","Arouca","179"
113,"1160113","Oliveira de Azeméis","3"
109,"1160109","Santa Maria da Feira","0"
116,"1160116","São João da Madeira","0"
119,"1160119","Vale de Cambra","151"
1701,"1171701","Alijó","8"
1801,"1171801","Armamar","10"
403,"1170403","Carrazeda de Ansiães","11"
404,"1170404","Freixo de Espada à Cinta","0"
1805,"1171805","Lamego","199"
1704,"1171704","Mesão Frio","0"
1807,"1171807","Moimenta da Beira","209"
1812,"1171812","Penedono","174"
1708,"1171708","Peso da Régua","0"
1710,"1171710","Sabrosa","14"
1711,"1171711","Santa Marta de Penaguião","0"
1815,"1171815","São João da Pesqueira","42"
1818,"1171818","Sernancelhe","237"
1819,"1171819","Tabuaço","5"
1820,"1171820","Tarouca","78"
409,"1170409","Torre de Moncorvo","0"
410,"1170410","Vila Flor","22"
914,"1170914","Vila Nova de Foz Côa","0"
1714,"1171714","Vila Real","437"
401,"1180401","Alfândega da Fé","1"
1702,"1181702","Boticas","2734"
402,"1180402","Bragança","1366"
1703,"1181703","Chaves","1182"
405,"1180405","Macedo de Cavaleiros","198"
406,"1180406","Miranda do Douro","3"
407,"1180407","Mirandela","43"
408,"1180408","Mogadouro","0"
1706,"1181706","Montalegre","6531"
1707,"1181707","Murça","24"
1712,"1181712","Valpaços","206"
1713,"1181713","Vila Pouca de Aguiar","1557"
411,"1180411","Vimioso","46"
412,"1180412","Vinhais","2241"
101,"1610101","Águeda","8"
102,"1610102","Albergaria-a-Velha","0"
103,"1610103","Anadia","0"
105,"1610105","Aveiro","0"
108,"1610108","Estarreja","7"
110,"1610110","Ílhavo","0"
111,"1610111","Mealhada","0"
