"Admin_id","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",10166,10318,9802,9880,8778,8608,10764,6794,10760,10603,12618,11261,9918,10161,9454,12588,11894,10058,9504,10282,11860,10980,9344
1602,"1111602","Caminha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23652,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",28415,26722,26309,25824,11274,15950,23864,14721,22853,18774,16336,14593,10211,12253,14616,15126,15417,11690,13176,9632,10053,11092,9214
1608,"1111608","Valença",8606,7138,5995,4747,0,3693,6220,4179,7712,8672,9104,10692,7312,9630,9818,12415,12498,10335,9915,8082,10026,8730,6876
1609,"1111609","Viana do Castelo",31442,26013,18694,17254,9456,8044,12108,7459,12026,12309,13344,12269,9216,10928,14472,13207,13796,10854,11380,8640,8815,9488,8560
1610,"1111610","Vila Nova de Cerveira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,"1120301","Amares",48341,45122,44499,42150,19784,26688,40250,25199,37778,32738,29660,27892,19639,25376,23555,23932,24989,20097,21924,19830,22165,23107,19257
302,"1120302","Barcelos",46211,43223,45054,43164,30343,29275,43911,30161,47450,42408,37834,36670,26359,37830,41288,38842,41016,32784,32916,32076,32140,36266,30868
303,"1120303","Braga",108595,95800,107577,96892,62970,64518,96975,62243,101311,92760,80309,77468,53557,76979,76965,70736,72601,60942,67075,60494,61175,69498,56608
