"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,"1111602","Caminha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",15000,15000,15000,15000,7500,15000,15000,15000,15000,15000,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
1608,"1111608","Valença",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",22500,15000,15000,15000,7500,15000,15000,15000,15000,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
1610,"1111610","Vila Nova de Cerveira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,"1120301","Amares",930000,885000,915000,840000,487500,772500,742500,705000,667500,630000,532500,562500,495000,547500,412500,532500,510000,480000,532500,427500,405000,457500,352500
302,"1120302","Barcelos",47099,40370,47099,40370,40370,40370,40370,40370,40370,40370,33642,33642,33642,40370,33642,40370,40370,33642,40370,33642,26914,33642,26914
303,"1120303","Braga",45556,45556,45556,39213,32870,39213,39213,39213,32870,32870,26142,32870,26142,32870,26142,32870,32870,26142,32870,26142,26142,26142,19414
306,"1120306","Esposende",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"1120310","Terras de Bouro",22284,22284,22284,16713,11142,16713,16713,16713,16713,16713,11142,11142,11142,11142,11142,11142,11142,11142,11142,11142,11142,11142,5571
313,"1120313","Vila Verde",45000,45000,45000,37500,30000,37500,37500,30000,30000,30000,22500,30000,22500,30000,22500,30000,22500,22500,30000,22500,22500,22500,15000
307,"1130307","Fafe",15000,15000,15000,15000,7500,15000,15000,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
308,"1130308","Guimarães",37284,30941,37284,30941,18642,30941,24985,24985,24985,24985,18642,24985,18642,18642,18642,18642,18642,18642,18642,18642,18642,18642,12299
309,"1130309","Póvoa de Lanhoso",37500,37500,37500,30000,15000,30000,30000,30000,22500,22500,22500,22500,15000,22500,15000,22500,22500,15000,22500,15000,15000,15000,15000
1314,"1131314","Santo Tirso",25494,25494,25494,21852,14568,18210,18210,18210,18210,18210,14568,18210,14568,18210,10926,18210,18210,14568,18210,14568,14568,14568,10926
1318,"1131318","Trofa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",18210,18210,14568,14568,14568,10926,10926,10926,10926,10926,10926,10926,10926,10926,10926,10926,10926,10926,10926,10926,7284,10926,7284
312,"1130312","Vila Nova de Famalicão",37500,37500,37500,37500,30000,30000,30000,30000,30000,30000,22500,22500,22500,30000,22500,30000,22500,22500,30000,22500,22500,22500,15000
314,"1130314","Vizela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642,0,0,0,0,0,0,0,0
107,"1140107","Espinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",22284,16713,22284,16713,11142,16713,16713,16713,16713,16713,11142,11142,11142,11142,11142,11142,11142,11142,11142,11142,11142,11142,11142
1306,"1141306","Maia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,"1141308","Matosinhos",7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
1312,"1141312","Porto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,"1141315","Valongo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,"1141317","Vila Nova de Gaia",7284,7284,7284,7284,3642,7284,7284,7284,7284,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642
1301,"1151301","Amarante",17117,14568,17846,14568,7284,14568,14568,14568,10926,10926,10926,10926,7284,10926,7284,7284,7284,7284,7284,7284,7284,7284,7284
1302,"1151302","Baião",215341,204828,215341,199585,94536,183829,173316,157560,147047,136561,110292,110292,94536,94536,78780,89293,84023,78780,84023,68267,63024,73537,57781
304,"1150304","Cabeceiras de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"1150106","Castelo de Paiva",15000,15000,15000,15000,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
305,"1150305","Celorico de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,"1151804","Cinfães",105849,100278,91000,64988,27855,34541,41976,50139,59053,61281,50139,55710,44568,50139,44568,50139,44568,44568,50139,38997,38997,38997,33426
1303,"1151303","Felgueiras",12000,12000,11250,10500,7500,9000,11250,13500,15750,18750,19500,19500,22500,25500,22500,22500,22500,22500,22500,22500,22500,22500,22500
1305,"1151305","Lousada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,"1151307","Marco de Canaveses",122562,122562,128133,116991,50139,111420,105849,94707,89136,83565,66852,66852,55710,61281,44568,55710,55710,50139,55710,44568,44568,50139,38997
1705,"1151705","Mondim de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,"1151309","Paços de Ferreira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,"1151310","Paredes",15000,15000,15000,15000,7500,15000,15000,15000,15000,15000,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
1311,"1151311","Penafiel",27855,27855,27855,27855,11142,22284,22284,22284,22284,22284,16713,16713,16713,16713,11142,16713,16713,16713,16713,11142,11142,16713,11142
1813,"1151813","Resende",68225,62269,68225,62269,24985,55926,49583,49583,43627,43627,37284,37284,30941,29827,18642,18642,18642,18642,18642,18642,18642,18642,18642
1709,"1151709","Ribeira de Pena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"1160104","Arouca",7284,7284,7284,7284,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642
113,"1160113","Oliveira de Azeméis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"1160109","Santa Maria da Feira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,"1171701","Alijó",175783,176283,176783,176283,105459,251634,241080,230526,220499,209445,198891,188337,155702,167256,120540,140621,130594,125567,120540,105459,100459,110486,85378
1801,"1171801","Armamar",30824,31851,32851,33851,45486,35378,35378,35378,35378,40432,35378,40432,35378,50540,50540,55594,50540,45486,45486,40432,40432,45486,30324
403,"1170403","Carrazeda de Ansiães",165577,174293,181982,174293,133267,153780,153780,148645,148645,143537,133267,138402,112781,153780,153780,158915,148645,143537,133267,123024,112781,128159,97403
404,"1170404","Freixo de Espada à Cinta",515626,506748,496816,486857,449737,627540,611838,590920,575245,559570,517207,527666,423576,559570,522950,569502,538652,506748,485830,444494,407901,454980,345147
1805,"1171805","Lamego",20297,21324,22351,23351,30459,36567,37567,38594,39594,40621,35540,40621,30459,40621,35540,45702,40621,40621,35540,35540,30459,35540,25378
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,"1171812","Penedono",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,"1171708","Peso da Régua",20000,15000,15000,10000,5000,10000,10000,10000,10000,10000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
1710,"1171710","Sabrosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,"1171711","Santa Marta de Penaguião",14500,14000,14000,13500,5000,15000,15000,15000,15000,15000,10000,10000,10000,11000,5000,10000,10000,10000,10000,10000,10000,10000,9500
1815,"1171815","São João da Pesqueira",40432,35378,40432,35378,20216,35378,30324,30324,30324,30324,25270,30324,20216,30324,25270,30324,30324,25270,25270,25270,20216,25270,20216
1818,"1171818","Sernancelhe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,"1171819","Tabuaço",25972,24918,23364,22337,31161,34269,37377,40512,41539,41539,41539,41539,31161,46728,36350,46728,46728,41539,41539,36350,31161,36350,25972
1820,"1171820","Tarouca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,"1170409","Torre de Moncorvo",148915,133510,154050,128375,143780,128375,133510,133510,138645,143780,138645,148915,128375,179725,164320,195130,184860,174590,169455,154050,143780,159185,118105
410,"1170410","Vila Flor",251330,237398,223439,210561,165130,297761,299815,302923,304977,307058,308085,304477,216750,237398,190940,190940,175454,165130,159968,144482,134185,149644,113537
914,"1170914","Vila Nova de Foz Côa",41080,35945,46215,35945,35945,35945,35945,35945,35945,35945,35945,35945,30810,41080,41080,46215,41080,41080,35945,35945,30810,35945,25675
1714,"1171714","Vila Real",15000,10000,10000,10000,5000,10000,10000,10000,10000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
401,"1180401","Alfândega da Fé",20351,20351,25459,20351,15270,20351,20351,20351,15270,15270,15270,15270,15270,15270,15270,15270,15270,15270,15270,15270,10189,15270,10189
1702,"1181702","Boticas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,"1180402","Bragança",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,"1181703","Chaves",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,"1180405","Macedo de Cavaleiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"1180407","Mirandela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"1180408","Mogadouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,"1181706","Montalegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,"1181707","Murça",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,"1181712","Valpaços",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,"1181713","Vila Pouca de Aguiar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"1180411","Vimioso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"1180412","Vinhais",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"1610101","Águeda",49409,42312,42312,42312,21156,35215,35215,35215,35215,28253,28253,28253,21156,28253,21156,21156,21156,21156,21156,21156,14059,21156,14059
102,"1610102","Albergaria-a-Velha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"1610103","Anadia",63468,63468,56371,63468,21156,56371,56371,49409,49409,42312,35215,35215,35215,35215,21156,28253,28253,28253,28253,21156,21156,28253,21156
105,"1610105","Aveiro",7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
108,"1610108","Estarreja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,"1610110","Ílhavo",12750,12000,12000,11250,7500,7500,7500,7500,7500,7500,7500,6750,6750,6750,7500,7500,7500,7500,7500,7500,7500,7500,7500
111,"1610111","Mealhada",45000,45000,37500,45000,22500,37500,37500,37500,30000,30000,30000,30000,22500,22500,22500,22500,22500,22500,22500,15000,15000,22500,15000
112,"1610112","Murtosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,"1610114","Oliveira do Bairro",22500,22500,22500,22500,15000,22500,22500,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,7500,15000,7500
115,"1610115","Ovar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"1610117","Sever do Vouga",30000,30000,30000,30000,15000,22500,22500,22500,22500,22500,22500,22500,15000,22500,15000,15000,15000,15000,15000,15000,15000,15000,15000
118,"1610118","Vagos",7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
602,"1620602","Cantanhede",128952,128952,121855,121855,100296,121855,114624,106777,106777,100296,93815,93815,85968,93815,85968,93815,85968,78121,78121,71640,64543,78121,57312
603,"1620603","Coimbra",129815,129815,123200,129815,137661,129815,129815,129815,123200,123200,115968,115968,108736,123200,115968,129815,123200,115968,108736,102121,94275,108736,79677
604,"1620604","Condeixa-a-Nova",54624,54624,54624,54624,34140,47796,47796,47796,47796,40968,40968,40968,40968,40968,27312,40968,40968,34140,34140,34140,27312,34140,27312
605,"1620605","Figueira da Foz",15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,7500
