"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",275,952,1372,2028,1340,1455,1815,1555,1546,2070,1572,1656,1544,1715,1218,1730,932,2024,1715,1412,1520,1748,1560
1602,"1111602","Caminha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",400,996,1008,1092,522,848,882,957,1017,1014,670,636,638,522,698,642,588,920,596,534,0,752,0
1608,"1111608","Valença",362,696,704,720,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,"1111610","Vila Nova de Cerveira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,"1120301","Amares",335,956,1008,1056,442,804,1068,915,951,939,984,987,622,693,640,906,524,908,756,500,456,714,816
302,"1120302","Barcelos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"1120303","Braga",4264,7850,8008,8025,5490,5727,8303,8448,8652,7880,7055,6408,4752,5418,6270,6912,6086,9163,6498,5145,5348,7360,5484
306,"1120306","Esposende",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"1120313","Vila Verde",1515,4233,4420,4528,2882,3052,4130,4264,4176,4152,3540,3806,2970,2893,3186,3553,2910,4329,2850,2216,2264,3456,3199
307,"1130307","Fafe",382,1463,1608,1806,1028,1110,1575,1040,1420,1424,1440,1472,1020,1128,1077,1304,885,1677,1128,816,975,1158,938
308,"1130308","Guimarães",2302,5415,5900,5490,3384,3712,5392,5415,5516,5306,4389,4284,3784,3444,3990,4368,3696,6050,3828,3090,3312,4350,3520
309,"1130309","Póvoa de Lanhoso",737,3690,4760,4590,1989,3072,4065,4410,4452,4134,3630,3597,3140,2640,2568,3333,2490,5120,2772,2232,2080,3204,2919
1314,"1131314","Santo Tirso",875,1272,1284,1364,658,1116,1137,1140,1275,1287,1344,1035,1035,1005,906,1197,1182,1833,1062,1059,838,1452,836
1318,"1131318","Trofa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"1130312","Vila Nova de Famalicão",346,634,632,668,0,520,742,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"1130314","Vizela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,0,0,0,0,0,0,0
107,"1140107","Espinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",361,1438,1817,2898,1638,1278,2704,864,2384,2093,2334,1316,1704,1813,1746,1974,805,3360,1708,1164,1380,2088,1275
