"Muni_ID","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",4409113,5711526,6651092,5126579,3608871,3807940,4796176,3610710,5335608,5391139,4830228,4965665,3767247,5168284,3407744,4645276,4798285,4809638,5028758,3857278,4160746,5013152,3941535
1602,"1111602","Caminha",356801,328374,272708,200813,24832,40155,91118,83677,165051,212628,184230,184368,129976,175200,168796,212950,219120,175770,2e+05,139892,161462,181847,165627
1603,"1111603","Melgaço",420454,420714,407198,334125,189068,285804,322432,253150,304674,279234,241740,240672,180264,222686,188663,231525,216806,209797,241785,167724,172040,217398,169920
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,52152,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,482868,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,210234,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",1178889,1288086,1236938,1170603,599130,872457,1105959,747608,971871,844997,672183,649358,466354,629394,647340,626232,667280,556720,625614,425872,455354,555183,464022
1608,"1111608","Valença",483084,676648,792650,639873,492030,495932,653667,510000,772408,738837,636372,658086,512388,687960,539850,774949,756718,662630,712768,517560,581952,676910,529788
1609,"1111609","Viana do Castelo",274096,266851,238927,232922,99508,158887,198554,130473,175248,151956,120805,113402,77785,105592,118792,107314,115961,92677,104766,71252,72659,92779,78456
1610,"1111610","Vila Nova de Cerveira",401246,439425,392242,357637,155325,211226,305474,208948,277227,247463,196709,198347,149205,191702,145500,210553,207450,179223,196541,141915,144060,177523,143420
301,"1120301","Amares",191865,214281,191576,112286,44832,80146,172641,187754,320681,329591,283197,284960,208690,301762,235145,294206,322790,274638,331987,204131,213847,271595,213840
302,"1120302","Barcelos",180250,178240,178613,170739,137062,136149,172712,132763,169399,153131,132777,134291,98259,161838,153718,169732,179694,153046,172896,122794,124397,154881,128676
303,"1120303","Braga",495390,469754,476956,354977,185324,173622,261119,217720,332905,381481,326524,324403,232459,366724,331151,363837,379592,327039,398978,272465,262857,335632,274262
306,"1120306","Esposende",57516,55168,49224,50063,26382,42507,48154,31477,43401,41304,32431,35217,23440,37027,33600,38678,43746,33300,39445,24700,27720,35309,29216
310,"1120310","Terras de Bouro",1120973,1411100,1528106,1095422,765358,826979,1294658,1150169,1872103,2436385,2185992,2208303,1708980,2176200,1975444,2152260,2050503,1986705,2447528,1590954,1732107,1997184,1537380
313,"1120313","Vila Verde",2388880,2977777,3345237,2712995,1886831,1797411,2705551,2152019,3409496,3098280,2634296,2665438,2020379,2868665,2599492,2921342,3085287,2593138,3080188,2051512,2100547,2656611,2139519
307,"1130307","Fafe",5018325,4920066,4672640,4829775,2781516,3625230,4258576,2899899,3936890,3507056,3110674,3182256,2432224,3309264,2865456,3199760,3126968,3414931,3492132,2366925,2238028,2806682,2404048
308,"1130308","Guimarães",453127,425028,410064,398795,252211,286166,359823,244797,337374,299465,264209,260029,196477,290045,259985,285988,298077,271510,310050,206855,203434,254179,208323
