"Admin_id","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",2532,2477,1892,2061,1877,1873,2538,1512,2386,2352,2395,2290,1683,2027,2316,2515,2560,2048,2166,2068,2486,2309,2812
1602,"1111602","Caminha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286,0,0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",2429,2362,1729,2006,1690,1674,2452,1405,2271,2263,2179,2144,1372,1872,2290,2320,2568,1974,2166,1900,2299,2093,2771
1608,"1111608","Valença",2480,2642,1936,2041,1988,1901,2506,1494,2382,2364,2321,2293,1686,2027,2311,2537,2442,2034,2091,2019,2509,2287,2742
1609,"1111609","Viana do Castelo",2261,2286,1554,2017,1535,1508,2243,1269,2096,2132,2084,2050,1203,1678,2167,2233,2501,1903,2058,1764,2189,1916,2681
1610,"1111610","Vila Nova de Cerveira",2479,2655,1877,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,"1120301","Amares",2473,2460,1776,2044,1778,1740,2491,1640,2292,2298,2267,2210,1524,2089,1956,2440,2714,1972,2383,1967,2367,2217,2757
302,"1120302","Barcelos",2347,2197,1698,2069,1688,1651,2394,1540,2276,2237,2174,2109,1344,1995,2329,2239,2462,1972,2092,1917,2258,2128,2752
303,"1120303","Braga",2437,2158,1775,2003,1759,1699,2454,1374,2306,2277,2283,2162,1414,2157,2336,2261,2415,1978,2337,1955,2309,2238,2721
306,"1120306","Esposende",1979,1982,1345,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"1120310","Terras de Bouro",2709,2784,2099,2267,2171,2108,2682,1831,2553,2546,2647,2631,0,0,114,0,0,0,0,0,0,0,0
313,"1120313","Vila Verde",2467,2420,1783,2085,1759,1711,2485,1369,2314,2292,2236,2181,1551,2024,2303,2386,2574,1937,2293,1977,2357,2236,2778
307,"1130307","Fafe",2589,2513,1846,2380,1908,1926,2588,1734,2424,2409,2533,2469,1979,2391,2460,2649,2535,2562,2596,2134,2452,2259,2934
308,"1130308","Guimarães",2493,2343,1819,2158,1869,1782,2503,1368,2371,2321,2382,2238,1603,2305,2371,2549,2644,2140,2442,2014,2358,2217,2795
309,"1130309","Póvoa de Lanhoso",2517,2574,1778,2231,1833,1768,2530,1479,2324,2337,2368,2300,1786,2187,2301,2546,2611,2107,2628,2033,2385,2204,2825
1314,"1131314","Santo Tirso",2477,2252,1845,2189,1890,1759,2483,1537,2393,2311,2396,2221,1627,2414,2138,2557,2785,2243,2303,2023,2350,2271,2751
1318,"1131318","Trofa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",2610,2581,1834,2266,1899,1901,2611,0,0,0,0,0,0,0,2131,0,0,0,0,0,0,0,0
312,"1130312","Vila Nova de Famalicão",2429,2138,1783,2075,1794,1688,2439,1494,2330,2270,2292,2145,1532,2200,2372,2432,2573,2097,2187,1938,2310,2219,2725
314,"1130314","Vizela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,0
107,"1140107","Espinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",2506,2595,1741,2557,1795,2139,2503,1869,2310,2536,0,0,0,0,2437,0,0,0,0,0,0,0,0
1306,"1141306","Maia",2426,2341,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,"1141308","Matosinhos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,"1141312","Porto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,"1141315","Valongo",2495,2664,1740,2414,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",2360,2441,1726,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
1317,"1141317","Vila Nova de Gaia",2475,2649,1759,2514,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0
1301,"1151301","Amarante",2617,2514,1878,2643,1945,2138,2608,2037,2469,2485,2668,2507,1941,2688,2742,2717,2699,2385,2742,2212,2477,2290,2967
1302,"1151302","Baião",2708,2606,1923,2855,1984,2218,2679,2097,2522,2510,2837,2602,2097,2758,2914,2787,2731,2755,2886,2303,2546,2283,3096
304,"1150304","Cabeceiras de Basto",2669,2607,1880,2503,1943,2050,2658,2275,2474,2502,2701,2610,2066,2506,2498,2751,2590,2681,2741,2204,2552,2650,3032
106,"1150106","Castelo de Paiva",2559,2692,1801,2720,0,0,0,0,0,0,0,0,0,0,2921,0,0,0,0,0,0,0,0
305,"1150305","Celorico de Basto",2624,2703,1832,2593,1911,2023,2619,1982,2426,2478,2625,2566,2145,2493,2579,2708,2530,2761,2744,2143,2484,2266,2999
1804,"1151804","Cinfães",2716,2664,2036,2586,2093,2305,2674,2136,2555,2635,2943,2622,2004,0,2901,0,0,0,0,0,0,0,0
1303,"1151303","Felgueiras",2551,2136,1873,2276,1971,1814,2554,1816,2452,2383,2494,2288,1618,2481,2507,2654,2785,2393,2594,2172,2418,2296,2832
1305,"1151305","Lousada",2539,2147,1894,2254,1953,1864,0,0,0,0,0,0,0,0,2499,0,0,0,0,0,0,0,0
1307,"1151307","Marco de Canaveses",2590,2482,1885,2592,1933,2194,2584,1841,2469,2418,2769,2492,1964,2703,2782,2675,2589,2390,2785,2220,2450,2254,2895
1705,"1151705","Mondim de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726,0,0,0,0,0,0,0,0
1309,"1151309","Paços de Ferreira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0
1310,"1151310","Paredes",2520,2405,1808,2371,1862,1962,2521,1844,2390,2397,2793,2351,1857,2428,2557,2605,2588,2396,2575,2120,2399,2156,2817
1311,"1151311","Penafiel",2556,2426,1875,2465,1905,2056,2553,1940,2449,2444,2815,2474,1936,2522,2729,2641,2601,2350,2683,2177,2430,2229,2875
1813,"1151813","Resende",2712,2442,1961,2711,2017,2234,2672,2008,2527,2560,2873,2600,1857,2889,2936,2726,2710,2561,2868,2355,2529,2300,3043
1709,"1151709","Ribeira de Pena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,0,0,0,0,0,0,0,0
104,"1160104","Arouca",2638,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,"1160113","Oliveira de Azeméis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"1160109","Santa Maria da Feira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,"1171701","Alijó",3029,2921,2089,2787,2163,2373,2720,2959,2553,2831,3386,2660,2009,3105,3049,2617,3112,2947,3244,2884,2627,2982,3511
1801,"1171801","Armamar",3114,2731,2010,2879,2491,2281,2760,2509,2548,3011,3695,2559,1974,2775,3072,2500,3442,3109,3500,2868,2717,2815,3701
403,"1170403","Carrazeda de Ansiães",3213,2848,2192,2899,2628,2246,2786,2709,2573,3056,3971,2573,2298,2862,3202,2659,3391,3312,3582,3074,2901,2883,3732
404,"1170404","Freixo de Espada à Cinta",3276,3387,2729,3132,3074,3094,3069,3412,3169,3283,3820,3024,2988,3769,3370,3080,3922,3302,3535,3291,3080,3331,3722
1805,"1171805","Lamego",2901,2596,1892,2892,2128,2278,2691,2210,2534,2671,3266,2641,1760,2917,3003,2582,3037,2805,3166,2603,2614,2554,3324
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,"1171812","Penedono",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,"1171708","Peso da Régua",2967,2675,1772,2748,2189,2282,2646,2453,2479,2774,3423,2576,1677,2757,2876,2391,3137,2935,3356,2720,2565,2926,3542
1710,"1171710","Sabrosa",3039,2972,2175,2868,2186,2517,2758,3000,2564,2888,3300,2678,2095,3146,3068,2663,3079,2880,3225,2857,2609,2921,3490
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",3145,2853,1884,2849,2239,2404,2762,2684,2579,2684,3845,2585,1668,2832,2955,2340,3432,3130,3646,3067,2702,2828,3787
1818,"1171818","Sernancelhe",3065,3036,2292,3261,2147,2557,2878,2907,2721,2820,3274,2782,2057,3542,3280,2898,3195,2858,3086,2849,2806,2452,3352
1819,"1171819","Tabuaço",3076,2908,2138,2899,2278,2383,2768,2877,2572,2796,3488,2630,1983,3062,3080,2598,3110,2866,3279,2903,2679,2752,3531
1820,"1171820","Tarouca",2917,2552,2143,3021,2123,2346,2774,2169,2691,2653,3054,2672,1724,3205,3123,2856,3093,2934,3283,2667,2614,2501,3169
409,"1170409","Torre de Moncorvo",3360,3190,2515,3146,2991,2695,3042,3164,2994,3211,4223,2857,2753,3351,3472,2959,3785,3634,3842,3478,2992,3132,3888
410,"1170410","Vila Flor",3182,2892,2153,2944,2563,2346,2763,2784,2708,3092,3953,2665,2486,2965,3227,2773,3462,3364,3596,3095,2860,2947,3680
914,"1170914","Vila Nova de Foz Côa",3430,3157,2502,3109,2869,2722,3146,3151,3075,3093,4444,2877,2538,3097,3420,2806,3872,3794,4062,3619,3077,3147,4076
1714,"1171714","Vila Real",2904,2888,2175,2926,2116,2584,2758,3113,2590,2738,2973,2698,2178,3063,3008,2859,2806,2686,2971,2628,2617,2830,3312
401,"1180401","Alfândega da Fé",3324,3046,2306,3005,0,2614,2869,2863,2922,3173,0,0,0,3002,0,2899,0,0,0,0,0,0,0
1702,"1181702","Boticas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,"1180402","Bragança",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,"1181703","Chaves",2801,2370,2040,2513,2120,2057,2750,1954,2685,2701,2721,2481,1681,2743,2673,2718,2929,2650,2903,2460,2636,2798,3170
405,"1180405","Macedo de Cavaleiros",3137,3132,2477,2935,2602,2700,2826,3124,2968,3334,3841,2921,2537,3532,3267,2940,3768,3283,3481,3236,2954,3200,3657
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"1180407","Mirandela",3007,2705,1710,2710,2152,2222,2443,2426,2421,2989,3889,2586,1728,2658,3022,2363,3448,3132,3394,3111,2734,2947,3597
